No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,주거래은행,계좌번호,신용등급
22853,백상은,남성,177.5,67.7,B형,19760227,010-9234-5863,vw8pp05n7tcn3,naver.com,기독교,하나은행,547-319097-80168,7
22854,임정지,남성,160.7,59.8,O형,19860816,010-0841-7163,dif0aoa8gwek,yahoo.com,불교,수협중앙회,6311-6185-7648,7
22856,고훈종,여성,155.5,52.1,A형,19670516,010-4153-0184,ttzu9hj07t,yahoo.com,기독교,수협중앙회,7698-8404-1263,8
22861,이정진,남성,164.1,63.6,O형,19960920,010-6551-0504,k0ofjgb7i,daum.net,무교,우리은행,1961-320-919224,1
22875,김택협,여성,160.8,57.3,AB형,19790619,010-4817-8647,fwwvmmb38z,daum.net,기독교,외환은행,125-521106-588,4
22878,조택남,여성,157.5,54.5,B형,19621025,010-8682-9203,o70xjbr926,daum.net,무교,기업은행,819-563020-35-152,3
22880,박성훈,여성,161.4,60.3,O형,19841123,010-8375-4274,xfqs0zn,naver.com,무교,수협중앙회,4904-1141-0259,4
22885,김진준,여성,148.4,46.0,A형,19580608,010-9932-0367,dsgcpassdi96,daum.net,기독교,NH농협,846-2786-333-67,7
22891,이석우,남성,174.3,66.7,AB형,19610603,010-4519-6774,b0rhco8,daum.net,기독교,NH농협,661-2881-139-59,3
22893,김우준,여성,149.9,54.6,A형,19780314,010-2188-2687,e0fclb,daum.net,무교,새마을금고,0-05764520378-0,4
22894,양남훈,남성,173.8,64.5,B형,19540804,010-4268-5855,okilknx,yahoo.com,무교,스탠다드(제일),181-24-698014,5
22898,김협진,남성,164.9,62.7,A형,19480920,010-0012-6184,uy8nl0xia,yahoo.com,불교,하나은행,714-105917-78512,1
22899,한석상,남성,167.9,58.4,A형,19580819,010-6582-1276,m7ntufof2pep5,gmail.com,불교,한국씨티은행,096-493909-177,8
22901,김협용,여성,162.2,56.7,O형,19470128,010-2589-4248,lwm1nz1fdii,gmail.com,불교,NH농협,539-5194-600-01,9
22902,한택영,여성,153.0,61.1,B형,19540613,010-5622-7022,j7ff4xe8zrm,yahoo.com,무교,NH농협,847-7603-448-16,3
22911,박협종,여성,154.5,48.0,O형,19920529,010-1380-4543,m7hpwho4pa,naver.com,불교,수협중앙회,6079-0590-3877,2
22915,김남서,남성,164.4,62.1,B형,19941115,010-4591-9367,nxbpf6,naver.com,무교,국민은행,943108-42-200860,2
22921,한석희,여성,147.3,59.1,A형,19470507,010-6266-8415,bmup1p001q,yahoo.com,기독교,신한은행,831-333-976533,4
22929,허준희,남성,161.5,63.1,A형,19620519,010-2680-9403,dalo0oae,yahoo.com,불교,기업은행,307-066764-12-770,3
22931,이지영,여성,159.7,60.2,O형,19900929,010-2069-8603,qd1jbbe5y7,daum.net,무교,새마을금고,1-24828127704-7,9
22933,손지훈,여성,163.2,56.7,B형,19491025,010-6819-6321,zj1h7qd8ayj,naver.com,무교,기업은행,451-199012-16-847,9
22934,최현정,여성,156.0,56.0,B형,19880729,010-5210-6812,patl1wel3,daum.net,기독교,새마을금고,9-93506203454-2,2
22941,이성협,여성,151.8,50.0,A형,19540112,010-5564-1277,puc5wm4,naver.com,무교,기업은행,345-641085-04-563,6
22945,김택훈,남성,170.6,68.6,B형,19470801,010-0028-4603,mprviv,gmail.com,기독교,신한은행,907-859-749366,7
22950,여준진,남성,174.4,64.0,A형,19870722,010-1046-2267,k2n2j0b9i22tw,gmail.com,무교,외환은행,168-407473-114,8
22951,김영희,남성,176.2,64.9,A형,19850402,010-2701-6114,goz2xk0t,yahoo.com,불교,수협중앙회,0705-0443-6456,1
22952,권훈현,여성,160.3,51.7,O형,19540515,010-8374-2666,wii07ab08n,gmail.com,불교,기업은행,755-613006-49-201,1
22958,이서준,남성,169.7,60.8,B형,19570411,010-0704-3980,a5qsf5zzucv,naver.com,기독교,기업은행,052-956985-66-215,8
22967,정훈우,여성,161.7,59.9,A형,19800110,010-5018-7412,furxt5g9,daum.net,기독교,NH농협,478-5335-506-68,3
22970,김종남,남성,162.3,63.4,A형,19661211,010-7328-3728,agi9edg9wos44,naver.com,기독교,국민은행,550212-85-157790,5
22977,조희종,남성,174.4,65.1,O형,19940323,010-7817-8322,tguir9,yahoo.com,기독교,하나은행,656-580807-31198,4
22980,김협은,남성,167.9,60.8,O형,19850131,010-1966-8065,cnwtjcz,naver.com,불교,NH농협,840-4300-688-88,4
22982,김준택,여성,150.8,56.4,B형,19710627,010-0596-8979,fz71itz8,daum.net,기독교,NH농협,230-9716-407-90,6
22988,김훈현,여성,159.3,57.8,O형,19510826,010-0262-1357,srm11y,naver.com,무교,한국씨티은행,344-610041-985,9
22993,이은정,여성,169.6,54.3,O형,19741124,010-0027-4080,zvc9te22w,yahoo.com,불교,우리은행,0240-837-512373,3
22997,한준우,여성,152.9,55.4,A형,19860224,010-4696-4417,jopozf060uwy,daum.net,천주교,NH농협,253-4217-399-64,6
23002,조정희,남성,177.8,63.7,B형,19751210,010-2383-0087,j51rebipenfas,daum.net,무교,외환은행,062-816404-751,3
23004,이우정,남성,173.2,62.9,B형,19881110,010-0065-0633,ewjhsmr8qf7,yahoo.com,무교,스탠다드(제일),571-78-999833,6
23005,권준훈,남성,161.9,65.1,A형,19830128,010-9030-8426,qu3czoys1sr,daum.net,불교,하나은행,093-232927-69330,5
23006,김성정,남성,163.5,65.8,O형,19650524,010-5467-1844,tudw8o,gmail.com,무교,우리은행,6576-841-461039,1
23020,천훈진,여성,158.6,52.1,AB형,19800710,010-9985-1787,cz8gj14f7,yahoo.com,불교,한국씨티은행,282-845047-830,2
23022,장희덕,남성,171.0,65.9,A형,19930217,010-7808-3613,x4mrhrr,daum.net,무교,외환은행,103-623054-089,3
23028,임준서,남성,165.4,59.8,O형,19611020,010-5758-1987,qx6axk7modeao,naver.com,불교,수협중앙회,0809-5472-8556,5
23029,김택협,남성,179.4,66.4,B형,19550511,010-7835-9491,wrjtfghzfj,daum.net,무교,수협중앙회,0480-9932-9036,2
23032,김준남,남성,168.0,68.2,A형,19840824,010-0343-5520,rrrosf0pr,gmail.com,무교,NH농협,936-9072-250-58,2
23034,이성영,여성,155.3,53.3,A형,19860530,010-8771-3964,fdvk5j5pqle,yahoo.com,무교,외환은행,024-412592-161,1
23039,정훈협,여성,159.6,57.0,B형,19771030,010-9350-4232,r0if4xp,naver.com,기독교,외환은행,335-076385-389,2
23040,이택지,여성,150.3,56.0,A형,19671011,010-4684-3724,n4nh7ndhzte,gmail.com,기독교,새마을금고,6-68473879468-0,6
23046,남훈남,남성,167.7,68.9,A형,19681208,010-5733-6412,li10pzjeyu3,yahoo.com,무교,NH농협,338-9045-225-18,6
23062,선우종,여성,155.9,57.2,A형,19521211,010-8885-9867,qsx2yt4,gmail.com,불교,기업은행,910-222260-38-659,5
23067,최남훈,여성,157.5,55.9,B형,19570820,010-0202-7251,lca2xwvirusx,naver.com,기독교,수협중앙회,5917-3109-3831,6
23069,김준영,남성,170.6,64.4,A형,19570907,010-0803-9443,cyblcs7sc,naver.com,기독교,기업은행,458-747189-75-347,5
23070,이협우,남성,165.7,62.2,A형,19770718,010-7059-5292,ua110nctfdl,yahoo.com,무교,한국씨티은행,763-451300-326,9
23071,김지우,여성,168.3,55.6,A형,19910426,010-3880-1609,mmbcg9u2r3r63,yahoo.com,천주교,외환은행,144-245165-659,8
23072,김우협,여성,164.6,54.8,B형,19961225,010-6303-5119,v8wou6qtpmrya,gmail.com,무교,한국씨티은행,819-636649-097,2
23073,이성은,남성,171.4,62.4,AB형,19910828,010-4151-4206,fickzzo,yahoo.com,무교,한국씨티은행,387-278555-446,1
23075,강현정,여성,156.0,54.4,A형,19740402,010-8503-1819,ua08fm,gmail.com,무교,스탠다드(제일),228-25-530597,4
23081,장지덕,남성,168.8,66.3,A형,19940714,010-0792-2588,nqsx281,daum.net,무교,스탠다드(제일),125-36-994286,4
23086,이석정,남성,166.7,66.0,B형,19640112,010-7485-3004,pagw6g6a01bip,daum.net,기독교,국민은행,271302-40-489365,6
23088,이협희,남성,177.7,64.2,B형,19810813,010-6872-9115,lrvt1mkf3,gmail.com,기독교,한국씨티은행,123-747813-800,1
23090,최택덕,여성,155.7,62.0,A형,19530426,010-8824-7187,nockg64zj7,naver.com,무교,하나은행,454-443031-35731,2
23095,박상성,남성,158.5,68.4,A형,19560614,010-8646-7357,l2bxm87,naver.com,무교,기업은행,811-772484-49-037,6
23100,방영서,남성,171.5,67.2,A형,19891017,010-7219-5427,b6cwjd9qi7z,daum.net,무교,우리은행,5435-254-954812,9
23103,김택종,남성,169.8,68.3,A형,19730525,010-0339-2748,m8vlc54lr,naver.com,불교,스탠다드(제일),869-77-323169,6
23105,함우남,남성,170.0,67.7,B형,19760620,010-2559-7731,jesujgfn,gmail.com,무교,하나은행,838-080374-99056,2
23107,민서준,남성,173.4,68.4,A형,19480929,010-0165-6411,ts4ljrwqzh,yahoo.com,무교,국민은행,772377-03-022196,7
23111,김종우,여성,157.4,58.8,A형,19630501,010-1762-2650,nihkxsvgtdev,daum.net,무교,스탠다드(제일),398-88-570664,6
23129,류우훈,여성,159.1,54.5,O형,19901023,010-6820-9246,zponeufofyvs,daum.net,천주교,스탠다드(제일),464-19-182352,4
23139,정협준,남성,165.1,65.8,A형,19640817,010-0333-9861,ax0muwa70e27,daum.net,불교,한국씨티은행,135-000881-952,9
23140,김성덕,남성,181.6,59.8,O형,19560630,010-4020-8990,oxczmphu55h,yahoo.com,기독교,NH농협,801-5259-631-80,5
23143,김협영,여성,154.0,56.8,B형,19780910,010-6520-3612,fl28xvxtiv,gmail.com,기독교,국민은행,770956-86-661584,2
23156,이남상,여성,159.5,56.3,A형,19920326,010-2598-2440,e77oj06mtaxaa,naver.com,무교,국민은행,323901-96-674544,8
23161,소영택,남성,165.5,69.3,O형,19740721,010-4449-2350,cwbxoma2,daum.net,무교,국민은행,817033-25-513586,6
23165,박협남,여성,158.5,52.1,O형,19690917,010-2623-6924,k5cq1vl,daum.net,불교,기업은행,338-846428-99-766,9
23183,김택종,여성,157.8,63.5,AB형,19860321,010-0420-9102,tcv8125a4ul0b,daum.net,불교,하나은행,376-842870-73619,7
23187,유영지,남성,168.8,69.2,A형,19760929,010-3485-6295,r0567992mi,gmail.com,무교,신한은행,831-570-354459,1
23189,이성종,남성,166.9,66.0,O형,19841204,010-4179-4503,so66gkf7u,yahoo.com,무교,NH농협,000-9979-454-95,2
23190,이지덕,남성,163.9,62.4,AB형,19520324,010-9582-6152,djf584,gmail.com,무교,수협중앙회,3168-2718-7214,1
23195,이훈정,여성,160.1,46.6,O형,19950708,010-9937-6749,u0ed2yp4xw8ul,daum.net,무교,외환은행,261-544053-460,4
23197,김훈서,여성,149.5,54.6,AB형,19560915,010-4350-2051,cne3m7itm,gmail.com,무교,외환은행,725-365595-358,2
23204,이우택,남성,164.1,64.9,B형,19490831,010-2402-7660,ys0t0gg1,gmail.com,기독교,신한은행,971-046-326771,7
23205,김덕협,남성,170.9,62.7,O형,19631015,010-0557-0002,t2ti0bomxf4,daum.net,불교,외환은행,176-659743-769,3
23206,김지남,여성,157.2,51.8,B형,19760522,010-6377-8359,ebujwinv,gmail.com,불교,기업은행,461-817619-34-383,8
23208,윤남성,남성,173.3,63.5,AB형,19580327,010-8619-7112,q4gvmhku,daum.net,기독교,신한은행,697-316-618472,7
23209,김훈종,남성,167.1,62.0,O형,19620716,010-2787-3053,n498oby3,daum.net,무교,새마을금고,9-20923122448-4,4
23213,원영서,여성,144.0,50.7,A형,19621107,010-9382-0942,w1qgaxoo542,gmail.com,기독교,하나은행,581-564147-44290,1
23214,조훈상,여성,157.4,57.7,B형,19510625,010-4115-8034,ir94w4dy84m1r,daum.net,무교,우리은행,3658-126-344072,1
23218,노준상,남성,163.0,72.0,B형,19580102,010-2149-7246,wlyeceoa9bb9,naver.com,무교,우리은행,0766-683-511911,2
23224,최지석,남성,174.2,64.4,O형,19690724,010-0260-3472,ovyr8auo2e9,naver.com,무교,신한은행,742-936-742683,5
23228,이준은,남성,175.0,61.5,O형,19460403,010-6784-3961,piwcxfxro,yahoo.com,불교,우리은행,9180-710-640283,8
23231,신택준,여성,164.9,49.8,A형,19731026,010-9471-1594,eaepbj2p90v,naver.com,불교,NH농협,599-8180-559-78,4
23242,이협훈,남성,174.8,67.8,B형,19800122,010-2290-5582,h2jw8ue4qnll9,yahoo.com,무교,새마을금고,8-25171991484-1,2
23243,김덕준,남성,165.7,64.1,A형,19710123,010-4777-0152,muqzhuquqiaw,gmail.com,불교,스탠다드(제일),076-36-453948,8
23245,윤은성,남성,164.8,70.2,A형,19831126,010-2928-3796,ntcpwhr9iyg4r,gmail.com,불교,한국씨티은행,836-540330-944,9
23248,이남현,남성,161.8,55.8,A형,19950906,010-4084-2162,id3m86ogm,yahoo.com,무교,하나은행,104-688046-16284,8
23252,조남진,남성,168.5,57.5,B형,19700209,010-4741-1241,e4ti3c4kk2i26,naver.com,무교,하나은행,161-056403-47276,6
23258,이서우,여성,151.0,55.5,A형,19511027,010-7505-2799,dheun5atozg2z,daum.net,기독교,신한은행,841-922-986204,9
23262,이은희,남성,171.2,72.4,B형,19490622,010-0029-0798,pabrexi,gmail.com,기독교,우리은행,9833-986-598795,3
23263,김협택,남성,168.5,67.9,B형,19630125,010-5926-7472,h1ndc1,yahoo.com,불교,국민은행,088565-21-157750,4
23265,김은택,여성,165.2,53.8,B형,19890730,010-4110-1044,jbxf9b3mx89x,yahoo.com,무교,국민은행,379248-28-388092,7
23267,강희우,여성,159.5,60.9,O형,19831028,010-0685-6491,cniwjbfxghuj,gmail.com,무교,새마을금고,1-62564277149-3,4
23269,박종정,남성,165.0,73.4,A형,19601201,010-3858-8560,ymaemqr,gmail.com,무교,기업은행,232-758335-37-585,6
23271,정남정,남성,160.7,67.4,B형,19601006,010-0696-7691,wntorkuquc,naver.com,무교,기업은행,841-286422-44-867,1
23272,박훈협,여성,155.2,55.2,A형,19701223,010-5133-0110,mjt40qzf28niq,daum.net,무교,하나은행,265-729449-81965,6
23275,박용종,남성,169.1,65.0,A형,19530711,010-0850-7743,zkq1t8281jy7u,daum.net,기독교,NH농협,948-2541-855-07,8
23276,이택성,여성,160.0,52.7,A형,19710205,010-2656-0503,r5kgd423h4nb,yahoo.com,천주교,신한은행,436-564-803074,5
23277,김지우,여성,155.9,55.9,B형,19601203,010-7013-8036,w3kuwi2b,daum.net,불교,하나은행,398-971050-38561,2
23280,김용석,남성,172.0,65.4,O형,19640114,010-6604-1721,go3x1vm4vv,gmail.com,불교,하나은행,824-038364-67937,3
23287,김희성,여성,151.8,54.2,B형,19560424,010-7239-6064,klxnbndqrejnz,naver.com,무교,외환은행,491-818200-159,2
23289,엄성용,여성,157.5,58.9,B형,19820925,010-0346-1619,p86vz9oy1qowo,daum.net,불교,기업은행,926-812862-38-266,6
23290,권덕용,남성,173.2,67.3,A형,19950308,010-3222-3422,rni8vq19,daum.net,불교,기업은행,824-725649-39-878,9
23292,김진택,여성,152.1,54.7,A형,19830915,010-2580-7000,w5vdjng6d30,gmail.com,무교,새마을금고,2-56930120600-7,8
23293,임석성,여성,157.5,57.7,A형,19551107,010-3941-9930,d58yir5fzsm7,naver.com,무교,한국씨티은행,948-599470-531,7
23299,원지남,남성,161.2,70.0,A형,19580531,010-8474-4172,j6z5x0pw9,daum.net,무교,외환은행,466-168829-497,6
23302,이종훈,여성,157.3,59.5,B형,19530708,010-2663-2454,ff0g7kjzt,daum.net,무교,외환은행,794-482447-235,3
23305,박은성,여성,159.7,50.3,O형,19640713,010-6724-6974,wl4py53pl5qde,yahoo.com,무교,신한은행,657-914-716550,6
23310,허준영,남성,174.7,69.2,A형,19941112,010-8705-4860,q18lddp,gmail.com,무교,외환은행,037-688972-969,9
23322,백준지,여성,164.7,52.9,O형,19770909,010-4029-8199,wb5msf,naver.com,기독교,스탠다드(제일),058-14-683358,9
23330,윤훈용,여성,152.2,58.1,O형,19620831,010-1003-3591,kxuocfp08,yahoo.com,무교,하나은행,702-276123-49362,3
23334,이남진,남성,169.9,61.8,B형,19850408,010-3556-8891,rn0d1o,yahoo.com,무교,새마을금고,2-70800966362-4,4
23335,전용영,여성,153.4,56.8,B형,19750830,010-9899-9547,por1d00ptnn9t,naver.com,기독교,우리은행,0667-198-954274,6
23337,이진상,여성,150.3,53.6,A형,19890220,010-9072-7095,om0rbud,yahoo.com,무교,NH농협,872-4871-814-79,3
23343,윤상희,여성,150.3,53.6,B형,19701214,010-8306-6999,ktxe7va1k,yahoo.com,무교,한국씨티은행,126-439190-108,5
23347,김정훈,남성,168.1,79.1,A형,19940228,010-3491-3111,hqq87uufqau1,daum.net,불교,국민은행,165462-11-705813,7
23354,정석용,남성,173.9,62.9,A형,19720718,010-1528-2679,knkfd9kfhsqw,daum.net,기독교,NH농협,471-6690-378-87,5
23359,이남우,여성,155.5,50.8,B형,19520409,010-6796-5278,cwcyse,daum.net,기독교,기업은행,192-312324-74-301,3
23360,박남정,여성,160.6,53.9,AB형,19881120,010-2788-0394,dwof4c,gmail.com,불교,새마을금고,4-02211655214-9,5
23363,채성지,남성,182.4,59.8,A형,19770217,010-7928-9503,u7m88vihuve,naver.com,불교,우리은행,8402-824-603797,7
23369,박정종,남성,169.5,60.6,O형,19821130,010-4318-9992,ikpld4srxa,daum.net,불교,새마을금고,2-73679204008-2,5
23371,육택지,남성,170.6,72.5,B형,19730904,010-1034-2275,cd7sp81k3yh5,daum.net,불교,NH농협,609-9467-549-58,6
23372,김상종,여성,147.2,55.8,B형,19840118,010-4275-5832,z5ka3hbdzer6,yahoo.com,무교,새마을금고,3-86713066874-1,1
23374,곽현지,남성,171.0,64.7,AB형,19550120,010-2148-5991,i8qehd6mvy,daum.net,불교,새마을금고,7-59567833919-0,7
23375,조진영,여성,148.7,47.6,AB형,19770105,010-0404-3257,knt7f19hfof,yahoo.com,불교,하나은행,617-058010-37771,8
23378,조남상,여성,151.7,57.3,B형,19660501,010-3991-0709,lcc8t86b,naver.com,기독교,외환은행,897-139698-306,8
23381,김진훈,남성,180.5,64.4,O형,19760406,010-0331-1937,t28adc25x,daum.net,천주교,수협중앙회,8354-3947-9831,3
23382,최택우,여성,151.9,60.7,A형,19680628,010-3626-9298,i5s9omkzzrxp,gmail.com,불교,기업은행,836-179362-49-863,8
23387,김희성,남성,166.5,65.1,O형,19641112,010-6307-9749,faso82efjn,gmail.com,기독교,수협중앙회,8882-5256-9553,9
23392,이현종,여성,156.1,54.1,B형,19751022,010-7253-6518,eopz7ame,daum.net,기독교,새마을금고,6-40056833877-9,6
23393,김희우,여성,150.3,50.8,A형,19680719,010-6795-1111,e9m7t53,naver.com,기독교,국민은행,031036-93-824945,4
23398,김희지,여성,153.0,57.8,O형,19560520,010-0213-2420,w056k1h,daum.net,무교,기업은행,370-226770-16-817,7
23401,채준영,여성,150.6,52.1,O형,19761117,010-8457-3282,vep3k87mg,yahoo.com,불교,새마을금고,7-71626428280-0,5
23409,이훈덕,여성,155.7,59.6,AB형,19960502,010-4090-2655,mgcuvnf6a,gmail.com,천주교,우리은행,8984-182-082799,9
23415,배진성,여성,161.8,58.5,B형,19500414,010-1440-8934,ws4ogwcw2qlae,naver.com,무교,하나은행,659-515202-41951,7
23417,이정택,여성,154.5,55.1,O형,19870313,010-8076-2919,triqotph1ddqv,naver.com,기독교,새마을금고,8-44362770030-0,3
23421,김훈덕,남성,173.5,56.1,A형,19460713,010-2444-7355,s3ht82mx,daum.net,불교,하나은행,283-330751-71925,8
23433,김덕성,여성,153.7,54.7,O형,19770718,010-2629-5040,fkh2m9qdtfr,gmail.com,무교,한국씨티은행,813-494105-179,2
23440,박지성,남성,174.2,72.2,AB형,19790427,010-0824-8117,n80f4epgn,gmail.com,천주교,국민은행,446091-26-805979,9
23449,사공남,남성,167.3,60.9,AB형,19850429,010-0376-9447,immj30ujhuda1,gmail.com,불교,새마을금고,9-55281302185-6,8
23461,최서남,남성,165.3,59.8,A형,19461122,010-0647-2681,d2kibed,naver.com,무교,수협중앙회,5455-0859-9660,5
23462,김우덕,여성,152.9,51.8,B형,19950730,010-4457-3796,grjgtfk3b,naver.com,천주교,기업은행,812-211409-99-094,9
23479,김정택,남성,175.3,66.8,B형,19711006,010-0259-6059,oz0s4ue5,daum.net,기독교,수협중앙회,4666-8163-1732,3
23481,황협현,여성,163.2,55.8,A형,19901014,010-3945-8806,fwdd67,daum.net,무교,수협중앙회,6692-1148-5645,5
23485,이희협,남성,164.3,65.2,B형,19590211,010-2861-1142,xm9pksrs4ycai,gmail.com,무교,스탠다드(제일),365-54-060027,9
23486,강정준,남성,174.9,76.0,O형,19700801,010-2041-5045,sbawxid,gmail.com,무교,수협중앙회,9504-8784-8707,9
23489,이종협,남성,173.5,61.8,A형,19470803,010-5903-3854,rg4mf7p,yahoo.com,무교,신한은행,023-614-648414,9
23506,조협종,여성,153.1,50.0,B형,19471009,010-8695-0506,qfft5t,naver.com,무교,스탠다드(제일),235-94-174304,5
23509,천준훈,남성,171.7,66.0,B형,19511120,010-0395-2995,kr5sqjp,yahoo.com,천주교,스탠다드(제일),779-10-004053,7
23510,지성현,여성,155.0,55.9,A형,19800629,010-7427-8046,gft20y,yahoo.com,천주교,국민은행,729395-46-458622,7
23513,방남우,여성,162.2,56.6,B형,19660414,010-3185-1242,m1llddboxbfp,gmail.com,무교,우리은행,2278-725-984954,6
23520,이지준,남성,169.1,67.6,B형,19751011,010-7193-4555,ake1w54,daum.net,무교,우리은행,1672-674-526718,1
23523,박상준,여성,153.0,58.2,O형,19560809,010-9116-6395,xnpf9hyqdlk,naver.com,천주교,우리은행,3113-257-441404,3
