No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
27180,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,gmail.com,무교,중앙대학교,예체능,3.86
11211,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1970****,*************,*************,gmail.com,무교,연세대학교,공학,2.95
20127,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1970****,*************,*************,daum.net,천주교,감리교신학대학교,의학,1.46
21857,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1970****,*************,*************,daum.net,무교,동덕여자대학교,사회,1.75
9947,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,gmail.com,천주교,육군사관학교,사회,0.53
12877,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1970****,*************,*************,daum.net,기독교,중앙대학교,인문,0.11
15281,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1970****,*************,*************,yahoo.com,기독교,서울여자대학교,인문,1.87
36621,이**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,gmail.com,천주교,세종대학교,교육,3.72
37007,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1970****,*************,*************,gmail.com,불교,서울대학교,의학,2.55
14157,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1970****,*************,*************,gmail.com,무교,한영신학대학교,인문,1.1
16797,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1970****,*************,*************,yahoo.com,불교,장로회신학대학교,예체능,1.7
20823,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,daum.net,무교,한국방송통신대학교,공학,1.82
31340,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,yahoo.com,무교,그리스도대학교,의학,1.41
19936,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,gmail.com,기독교,숭실대학교,인문,1.99
24355,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1970****,*************,*************,naver.com,기독교,KAIST,인문,0.11
29881,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,daum.net,기독교,이화여자대학,교육,2.61
437,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,daum.net,무교,한영신학대학교,자연,2.83
30504,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,yahoo.com,무교,한국예술종합학교,인문,1.49
33310,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,yahoo.com,무교,육군사관학교,의학,0.8
34800,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,yahoo.com,무교,가톨릭대학교,사회,3.85
2512,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,gmail.com,기독교,서강대학교,공학,4.13
6496,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1971****,*************,*************,gmail.com,무교,경희대학교,인문,0.31
8989,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,불교,KAIST,예체능,1.21
11409,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,daum.net,불교,한국체육대학교,공학,2.5
21182,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1971****,*************,*************,naver.com,무교,서울기독대학교,인문,1.39
22436,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,naver.com,기독교,숭실대학교,의학,0.76
27447,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,gmail.com,무교,서울시립대학교,인문,3.04
33703,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,daum.net,무교,덕성자대학교,인문,0.02
8013,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,yahoo.com,무교,성균관대학교,공학,4.13
13061,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,gmail.com,무교,동덕여자대학교,의학,0.56
13906,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,yahoo.com,무교,서울여자대학교,자연,3.45
15079,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1971****,*************,*************,gmail.com,무교,동덕여자대학교,교육,0.85
16680,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,gmail.com,무교,육군사관학교,인문,0.91
16940,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1971****,*************,*************,yahoo.com,천주교,고려대학교,인문,0.5
21787,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,daum.net,기독교,한양대학교,인문,2.75
22848,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,daum.net,기독교,한영신학대학교,예체능,3.14
31565,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,naver.com,무교,서울과학기술대학교,교육,2.81
32348,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1971****,*************,*************,daum.net,천주교,서울교육대학교,의학,1.02
6964,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,무교,건국대학교,교육,4.17
12641,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,daum.net,무교,한양대학교,사회,0.95
14468,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,daum.net,기독교,동덕여자대학교,공학,1.93
17135,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,무교,한국외국어대학교,공학,0.78
24536,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1971****,*************,*************,yahoo.com,불교,한국방송통신대학교,인문,2.37
28749,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,gmail.com,무교,서울시립대학교,법학,0.89
33536,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,gmail.com,무교,서울시립대학교,인문,1.29
14931,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,naver.com,무교,세종대학교,자연,1.19
15050,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,gmail.com,기독교,한국예술종합학교,공학,4.16
25894,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,yahoo.com,천주교,연세대학교,예체능,0.02
39076,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,천주교,육군사관학교,인문,2.11
6752,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,yahoo.com,기독교,숭실대학교,자연,3.95
15709,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,기독교,한영신학대학교,교육,3.02
19595,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1971****,*************,*************,naver.com,무교,서울과학기술대학교,교육,1.13
39222,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,천주교,경희대학교,의학,3.63
7756,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,daum.net,무교,한성대학교,의학,1.04
21027,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1971****,*************,*************,daum.net,기독교,KAIST,법학,3.41
29195,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,불교,고려대학교,인문,3.01
8167,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1971****,*************,*************,gmail.com,기독교,가톨릭대학교,인문,1.17
19816,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1971****,*************,*************,daum.net,기독교,서울대학교,예체능,2.47
22564,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,naver.com,무교,장로회신학대학교,예체능,2.49
30664,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,불교,한성대학교,공학,1.72
21885,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,경희대학교,법학,0.12
26720,김**,남성,"[150.0, 160.0[","[60.0, 70.0[",A형,1972****,*************,*************,daum.net,무교,서울대학교,예체능,3.55
30324,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1972****,*************,*************,naver.com,천주교,서강대학교,교육,1.11
5707,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,불교,동국대학교,의학,4.26
11725,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,daum.net,무교,상명대학교,사회,3.91
13910,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,불교,홍익대학교,법학,2.06
16403,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,daum.net,불교,국민대학교,공학,4.42
27701,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,naver.com,무교,한영신학대학교,의학,1.9
32915,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,naver.com,불교,한국외국어대학교,법학,3.59
36670,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1972****,*************,*************,yahoo.com,무교,명지대학교,법학,1.41
39985,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1972****,*************,*************,daum.net,무교,경희대학교,자연,3.58
1287,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1972****,*************,*************,gmail.com,무교,KAIST,인문,4.27
5222,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,이화여자대학,사회,3.48
14564,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1972****,*************,*************,yahoo.com,무교,한영신학대학교,공학,2.25
16814,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,daum.net,무교,동국대학교,사회,0.03
17399,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1972****,*************,*************,yahoo.com,무교,경희대학교,인문,2.96
19349,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1972****,*************,*************,gmail.com,무교,덕성자대학교,의학,3.36
21693,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,불교,서울시립대학교,의학,4.16
30888,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,daum.net,무교,한성대학교,의학,0.06
35892,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1972****,*************,*************,yahoo.com,무교,서강대학교,예체능,4.31
38258,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1972****,*************,*************,gmail.com,무교,서울대학교,예체능,1.62
6483,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,숙명여자대학교,의학,1.7
25636,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,서울기독대학교,인문,1.25
30387,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1972****,*************,*************,naver.com,불교,고려대학교,공학,1.31
33551,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,기독교,한국체육대학교,법학,2.08
2810,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,naver.com,기독교,서울과학기술대학교,자연,3.9
18552,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,yahoo.com,불교,경기대학교,예체능,0.96
20870,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,daum.net,무교,한양대학교,자연,1.38
26891,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,세종대학교,법학,0.24
29544,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,daum.net,무교,홍익대학교,교육,0.69
8383,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1972****,*************,*************,yahoo.com,무교,성균관대학교,예체능,0.31
12079,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,naver.com,무교,한국체육대학교,교육,2.85
31508,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1972****,*************,*************,naver.com,불교,성공회대학교,공학,0.6
19884,유**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,yahoo.com,무교,한성대학교,의학,1.13
35252,유**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,기독교,총신대학교,예체능,2.88
36451,유**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,naver.com,불교,한국예술종합학교,의학,1.82
615,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,daum.net,무교,한국체육대학교,자연,1.53
1005,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,daum.net,무교,명지대학교,교육,4.29
1950,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,naver.com,무교,한국체육대학교,예체능,2.93
11295,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,naver.com,기독교,서울시립대학교,사회,3.9
14284,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,yahoo.com,무교,고려대학교,예체능,2.64
33290,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,naver.com,무교,한국성서대학교,법학,0.27
35108,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,불교,한국방송통신대학교,예체능,0.57
38823,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,gmail.com,무교,연세대학교,공학,1.58
2584,전**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,daum.net,기독교,감리교신학대학교,교육,0.07
10045,전**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1972****,*************,*************,yahoo.com,무교,추계예술대학교,법학,1.11
16790,전**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1972****,*************,*************,gmail.com,무교,감리교신학대학교,사회,2.51
7518,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,덕성자대학교,의학,0.23
25110,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,고려대학교,의학,2.71
38736,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,yahoo.com,무교,KAIST,사회,4.04
10942,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1972****,*************,*************,yahoo.com,무교,건국대학교,인문,2.36
11803,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1972****,*************,*************,gmail.com,기독교,광운대학교,인문,4.39
36938,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1972****,*************,*************,daum.net,불교,덕성자대학교,교육,4.03
3277,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1973****,*************,*************,yahoo.com,무교,육군사관학교,의학,2.53
5721,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1973****,*************,*************,yahoo.com,무교,한국외국어대학교,인문,2.88
11327,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1973****,*************,*************,naver.com,불교,명지대학교,법학,1.07
