No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
25114,최덕서,여성,153.5,53.4,O형,19681020,010-7364-4358,gh9v92,naver.com,무교,76.127.104.134,d4:97:50:5d:23:26
25116,이정현,남성,161.3,67.0,A형,19460704,010-9319-7836,wlktgve,gmail.com,불교,1.240.41.128,75:b7:bd:f3:ce:3d
25121,홍지영,여성,163.8,54.8,B형,19820330,010-9001-6913,sy46v3kn8,yahoo.com,무교,136.236.145.69,30:55:e7:75:4a:cf
25124,허성택,여성,154.2,60.2,A형,19740610,010-5833-5712,cs6koc1w,yahoo.com,무교,220.42.86.103,13:0b:56:16:93:e6
25130,임지남,여성,149.5,51.9,A형,19910721,010-3682-4204,mdxglqag62f,yahoo.com,무교,219.124.30.40,69:61:77:ee:ae:7d
25133,김성우,남성,176.4,67.6,O형,19750317,010-0029-9571,xbl0237,naver.com,기독교,229.28.249.14,b0:60:b0:60:a2:12
25139,안은석,여성,159.0,56.4,A형,19730720,010-2134-3723,z9h0ta,yahoo.com,무교,116.231.134.83,83:d2:89:ad:61:55
25147,박택희,남성,170.4,65.8,O형,19760919,010-2165-9638,fup1cr2c0,yahoo.com,무교,135.120.201.168,29:88:b4:6c:e4:7c
25152,김준종,남성,175.3,71.1,A형,19860902,010-0872-3462,duqhr05hkn23f,gmail.com,불교,142.252.180.76,7c:7b:f7:7d:12:e0
25154,이영덕,여성,160.2,55.1,AB형,19850714,010-3695-4158,xbdrqgtszvrm,yahoo.com,무교,9.40.115.230,12:1a:bd:99:ef:39
25155,최협종,여성,150.0,51.9,O형,19900129,010-0787-9761,opgis689n7ry5,gmail.com,무교,228.229.147.203,61:18:29:65:13:42
25165,김준석,여성,153.7,54.5,AB형,19490506,010-7614-8896,trfu48l9pz,gmail.com,무교,91.74.117.51,24:2c:ec:85:13:a6
25166,한현남,남성,170.6,59.3,A형,19771212,010-6388-6463,h1xxhdvvb,gmail.com,무교,254.42.70.156,29:e0:af:71:05:cc
25171,한택훈,여성,157.8,50.8,A형,19890613,010-1064-0149,qlpcbgto8lq8j,naver.com,무교,200.135.106.30,56:53:aa:47:69:33
25172,양종지,남성,172.7,62.3,AB형,19511105,010-3999-0400,kaao0v5,naver.com,무교,67.245.255.216,a6:f3:4d:b9:9e:52
25183,이협택,여성,153.2,53.8,B형,19770707,010-8972-5715,lpp2jt,gmail.com,기독교,1.4.59.201,08:01:3c:99:d4:bf
25184,엄덕희,남성,163.9,64.1,A형,19771231,010-0115-4092,x27wmjo71,yahoo.com,천주교,10.78.192.189,99:dd:43:f6:fc:7f
25195,류남훈,여성,160.0,54.0,A형,19870416,010-9426-7832,t5y7z3qae,gmail.com,무교,75.32.69.201,b5:0d:cc:34:66:6b
25199,박지용,남성,169.9,65.8,B형,19590721,010-1213-2969,m9pgcnv507mfc,yahoo.com,기독교,178.193.208.60,d9:b1:4f:f4:5c:00
25200,양준은,남성,177.9,67.5,A형,19691121,010-7593-8113,u4tov9pt,daum.net,기독교,140.221.186.135,0b:0e:bf:16:3c:2c
25201,곽성덕,여성,148.3,57.9,O형,19900318,010-7254-6083,yejtwz,daum.net,기독교,89.226.74.37,66:6e:98:1f:fd:95
25205,노상종,여성,154.9,53.2,A형,19880417,010-4446-6287,m1ljvt4ifw,gmail.com,천주교,5.72.220.159,4b:6d:66:54:10:9e
25208,김준용,여성,156.3,55.4,A형,19540507,010-8881-0770,ul4v6tx4xx,naver.com,불교,213.66.163.190,30:79:e8:f9:26:00
25212,최희택,남성,169.2,64.4,B형,19910406,010-7819-4486,rru1kf41,naver.com,불교,47.218.187.48,04:65:e2:96:96:aa
25216,정희협,남성,170.5,65.4,AB형,19880822,010-8298-7628,m70264rqcs1,gmail.com,무교,222.130.169.193,fd:8f:16:11:67:de
25219,김은상,여성,159.8,54.4,A형,19561224,010-4553-8107,o05uknp,daum.net,불교,190.35.54.164,a0:19:c1:05:7b:84
25231,양희덕,남성,164.5,63.3,AB형,19610603,010-6610-0798,argw0iwj6h,yahoo.com,무교,53.246.25.144,61:66:10:33:cb:72
25232,김상성,남성,176.0,65.9,B형,19891102,010-0378-1833,faofgc580sqja,daum.net,무교,222.154.149.155,80:d5:6e:6e:72:03
25234,정상성,여성,159.6,52.8,A형,19690708,010-9279-8955,ls45y0lvuy2,naver.com,불교,59.188.223.148,06:f4:79:0d:ff:73
25237,부우덕,여성,158.9,50.4,B형,19640412,010-6864-7000,cq09g4bv,daum.net,천주교,59.133.185.186,25:7d:44:29:c3:4f
25239,이은지,남성,170.1,67.8,O형,19910110,010-0268-6869,n4axgbibr7ff,naver.com,무교,243.201.184.51,0e:ce:78:70:a0:17
25246,황상정,남성,167.0,63.1,O형,19470530,010-2146-3807,lfqf5e5nkee,gmail.com,불교,76.31.193.34,0a:3b:d0:c1:9f:b8
25248,장협우,남성,166.2,69.7,O형,19940426,010-6843-5036,dhw1rdjf,yahoo.com,불교,203.208.201.234,40:2f:8e:04:c8:4e
25252,이현정,여성,152.7,57.4,A형,19470824,010-1570-2438,srthqc0j,daum.net,불교,247.245.206.106,28:11:52:02:7c:84
25257,이종협,남성,177.2,69.8,O형,19851110,010-5174-5179,c8yowtc,gmail.com,불교,119.225.144.241,2d:ba:4d:b7:30:16
25260,송현희,여성,153.3,49.4,B형,19571014,010-1630-2280,vfzl6intvj,daum.net,무교,225.101.84.77,f5:cf:b1:3a:f2:22
25265,이지희,여성,156.4,56.6,B형,19920412,010-1892-2229,hewzl8qm47,naver.com,무교,85.174.8.85,47:72:e6:e1:fa:29
25272,박지준,남성,167.3,72.8,A형,19540819,010-5639-5575,lo4gagqzvku,daum.net,기독교,85.34.191.81,65:14:73:f6:2c:d6
25274,최상영,남성,161.2,68.8,O형,19780929,010-6027-6055,iytq7ntlnel9,yahoo.com,무교,19.237.80.247,c9:26:6e:ab:d0:3b
25276,오은상,여성,161.3,62.0,A형,19870823,010-3948-5670,oeqfnpoex,yahoo.com,무교,137.25.101.235,15:73:5c:2e:26:ba
25287,오협종,여성,158.7,57.3,O형,19760625,010-9311-7824,l6a367d7g31nb,daum.net,기독교,140.184.240.245,de:ca:62:4f:e4:87
25291,전지준,남성,166.3,70.5,AB형,19560701,010-1032-6053,bavpj64782,yahoo.com,기독교,248.95.188.37,6d:69:d1:f6:bf:81
25293,박희영,여성,152.8,52.8,O형,19570226,010-6071-6661,pj8pxf7o2,gmail.com,불교,1.88.3.41,de:6e:f4:65:cc:1d
25297,노석준,여성,157.3,56.5,O형,19770121,010-7912-1650,cm145p82xbch,naver.com,무교,84.249.144.56,bf:a8:4e:ca:29:37
25299,강훈택,남성,178.8,65.4,O형,19961202,010-2754-7132,n8ec1n8u6,naver.com,무교,110.41.226.131,68:05:fc:f3:fd:0c
25306,전성훈,여성,152.6,55.4,B형,19611013,010-0752-9585,euutij378ku,naver.com,불교,30.5.50.211,dd:44:12:e5:4b:2a
25307,왕종훈,여성,157.1,53.8,O형,19940808,010-0312-6366,m86iz9w2g,yahoo.com,불교,14.19.244.28,49:88:8f:02:7b:f7
25313,서준택,여성,158.8,55.8,B형,19550729,010-9084-3418,qwmfyxwbhrlgy,daum.net,무교,82.64.18.215,ae:2e:30:51:cc:e8
25319,백협은,남성,158.7,59.1,A형,19531016,010-7802-2729,tv966bpefg6b0,daum.net,무교,21.205.23.134,fa:a2:e0:31:74:d3
25326,김석우,여성,154.9,59.0,O형,19640425,010-9452-3453,onbt0u8py2,yahoo.com,무교,39.62.22.200,4d:c8:cf:40:76:a4
25332,윤준우,남성,173.3,66.4,A형,19920722,010-7511-9606,lwgfu3g9wfk,naver.com,무교,211.22.117.10,0f:be:52:37:75:20
25334,성상용,남성,174.0,71.7,O형,19610507,010-3353-8598,jl1rlky,daum.net,기독교,54.109.156.65,05:52:24:5a:2d:e5
25335,김택석,여성,158.3,54.3,B형,19871222,010-4562-8843,dytmpbqj,gmail.com,무교,93.38.121.110,49:c2:4e:8d:29:8a
25336,한희준,여성,154.7,60.1,O형,19551011,010-3351-5593,vjzibxd2tb2zf,naver.com,무교,254.38.193.163,e9:0a:47:8c:44:a1
25338,김용은,남성,177.7,61.7,O형,19810626,010-1208-9917,giqgv7ig6o,gmail.com,기독교,189.240.180.80,63:91:99:4d:b3:23
25340,민용남,남성,171.3,70.7,B형,19670613,010-3352-5426,qe6lu7iiak0,gmail.com,불교,71.76.95.43,83:31:78:8a:54:44
25343,정상지,여성,159.1,55.5,B형,19780702,010-0573-4028,lco2yjujlk5i1,gmail.com,무교,156.158.252.214,9f:c0:a8:9a:76:19
25345,류상협,남성,170.1,68.2,B형,19530510,010-0532-9488,i0f7wcct4dbd,yahoo.com,무교,148.58.94.8,45:65:7c:10:1a:ad
25347,하용택,여성,158.3,55.9,A형,19820918,010-1644-2943,aub7729uu,gmail.com,무교,209.119.239.196,20:87:46:f7:b9:0d
25348,이용준,여성,157.8,52.1,O형,19680408,010-2251-2628,jnhmdrfd6j,daum.net,무교,28.55.241.118,e6:42:b8:8f:f7:f9
25349,주남정,남성,168.7,62.6,O형,19480124,010-9535-2620,mwid8qz9wqlw,yahoo.com,기독교,134.251.174.59,f0:59:1c:f0:5c:73
25350,박지준,여성,158.9,56.5,O형,19940525,010-3908-0381,njftxw9l,naver.com,기독교,160.210.29.210,3e:33:ee:c8:4a:1a
25354,한지진,남성,174.6,65.6,B형,19610413,010-2087-9369,i66qd3ul69,yahoo.com,무교,89.249.156.161,ba:5e:f7:2a:7b:75
25361,안은희,여성,162.3,54.0,B형,19510426,010-5583-7679,opg6fh,naver.com,불교,145.243.215.98,dc:eb:24:49:02:16
25370,조지종,여성,149.1,57.0,A형,19630730,010-5601-3744,jp8u1sb4,yahoo.com,불교,237.246.46.253,04:58:9f:e9:c5:9e
25373,조용남,여성,151.0,57.2,O형,19820324,010-3392-2414,mhxpkv2updlc5,gmail.com,무교,248.97.79.110,64:12:6e:ce:b4:fa
25374,추석정,여성,162.0,56.6,AB형,19880402,010-2571-7155,bhhlbzpt6,daum.net,기독교,68.227.176.136,53:33:94:7e:d7:26
25386,김훈상,여성,158.7,56.1,O형,19641230,010-4221-2517,bz0g22iwlr6,gmail.com,기독교,180.98.119.201,85:14:ee:e5:e2:32
25389,윤정성,여성,155.8,59.8,A형,19680811,010-1183-7949,ne6c7pnp,yahoo.com,무교,93.158.143.179,68:4d:91:7e:c7:09
25391,송현택,여성,161.8,55.0,B형,19760813,010-6116-3891,o0amk2hz,naver.com,천주교,187.20.28.140,ae:05:ec:e7:88:88
25393,황은지,남성,169.3,62.1,A형,19540622,010-6118-7041,qoyjnxjef,daum.net,무교,197.89.50.227,40:4c:d6:6d:ee:e7
25396,안상우,여성,156.0,62.4,O형,19780716,010-8543-9670,p83bmha0,naver.com,무교,167.189.217.175,fc:71:67:df:55:80
25398,윤석상,여성,161.1,52.8,B형,19520704,010-4392-8201,f8w4e9a10s,naver.com,무교,63.159.27.32,35:df:81:8e:4b:de
25404,김정준,여성,154.8,59.9,B형,19680723,010-4376-4544,p4d7l2p2rtw5t,daum.net,기독교,56.185.102.255,ec:e2:42:8c:8e:ee
25405,박지용,남성,167.6,67.7,A형,19880829,010-8699-7107,bdufhh8vku,gmail.com,무교,43.159.220.107,5a:7a:9c:eb:84:8f
25406,정석지,여성,154.1,55.9,O형,19771122,010-2031-2717,b9oilm0,naver.com,무교,89.77.233.44,e6:12:01:eb:f0:aa
25409,박택남,남성,164.5,67.1,A형,19840512,010-3401-9069,elnbmgon027p,naver.com,무교,103.253.27.244,6d:0a:62:0c:ba:a3
25412,박석용,여성,160.9,51.8,B형,19820503,010-7255-7954,zg9i82,yahoo.com,불교,243.219.255.45,7b:33:c3:dd:73:91
25416,윤성훈,남성,166.8,73.4,A형,19860112,010-3708-3158,myoyif907r9m9,yahoo.com,기독교,141.105.40.247,1c:04:b0:a3:29:5e
25421,김지영,남성,164.5,66.4,A형,19760105,010-1034-4827,yrqqppuv,daum.net,무교,220.216.241.87,d5:e9:01:c7:17:e6
25423,채우상,남성,173.1,69.6,A형,19621226,010-8664-2481,sv7nukoq7k,gmail.com,무교,214.223.232.239,88:44:82:25:27:34
25424,서석성,여성,164.8,60.6,A형,19740307,010-5165-7481,hlae6ry3txp,yahoo.com,불교,62.106.64.127,d5:86:f5:76:28:1f
25430,나현석,남성,161.2,62.7,O형,19570531,010-3807-9863,v6r5gu1mmjmny,yahoo.com,무교,2.48.109.149,e2:78:ad:21:84:e8
25435,김서훈,여성,161.6,50.2,B형,19910913,010-4087-4779,xugmdxb,gmail.com,기독교,53.79.245.171,37:c6:72:d3:94:b2
25441,조서석,여성,161.3,49.2,B형,19650117,010-9893-7753,tiavzffy1,gmail.com,천주교,246.161.192.112,a9:94:f6:e2:26:f7
25447,이성훈,여성,152.8,62.8,O형,19600202,010-5884-1735,tacis4zgu,yahoo.com,기독교,70.235.41.12,68:09:e1:28:52:f5
25448,김택남,남성,166.7,67.1,AB형,19480514,010-0977-1911,nl74tnrrcb3qi,yahoo.com,무교,89.218.93.152,ca:2c:8e:84:c2:be
25449,최훈우,여성,165.4,53.1,O형,19491127,010-2505-3059,cv5yxmmwkj6ve,gmail.com,기독교,157.112.149.126,1c:3c:7e:fb:3a:ff
25452,신은남,남성,165.1,60.7,B형,19520721,010-8946-9004,j84ve8b,yahoo.com,불교,241.132.250.122,79:b4:ec:2b:64:33
25456,박종지,남성,164.3,67.2,B형,19780601,010-6357-0139,kna7xw1be4vo5,naver.com,불교,46.226.53.57,2e:72:b6:ad:90:78
25457,이석정,남성,163.4,64.9,AB형,19920823,010-2099-5433,s43wonem6,yahoo.com,불교,99.146.217.95,d7:ff:42:e6:9a:07
25460,김정택,여성,160.5,49.1,O형,19821124,010-1554-7959,zi4hjtr,naver.com,무교,79.15.250.5,db:47:1e:1e:72:d5
25466,권상정,남성,177.3,61.2,A형,19541108,010-6686-0697,rz3b0nynap4b,daum.net,불교,18.138.240.25,24:1a:8c:bd:00:ae
25467,염준희,여성,159.3,61.6,O형,19561127,010-4290-0980,mcysv33,daum.net,무교,137.51.120.43,f1:dd:26:c6:1d:cd
25469,이진훈,여성,152.5,53.6,A형,19630917,010-9461-9431,w8il6a5mo,yahoo.com,불교,39.36.133.247,eb:a9:a8:fb:53:83
25471,정훈지,남성,162.9,66.3,B형,19480817,010-0491-1962,rwoe4tvre8,daum.net,무교,211.189.3.178,54:49:37:57:a3:f0
25482,김남진,남성,161.8,60.1,A형,19750406,010-6039-3532,vgu9kpxjel,yahoo.com,무교,92.215.10.162,c9:74:ff:81:13:05
25483,방택희,남성,161.9,67.8,O형,19601113,010-5761-8525,yinhg7w0hkupn,naver.com,무교,201.35.96.18,ab:9b:77:fe:eb:7f
25489,김영상,여성,153.1,50.7,A형,19901024,010-8333-4327,n7hv9sw,gmail.com,불교,73.122.126.146,5c:28:f4:af:ec:11
25495,류희덕,여성,155.1,55.8,A형,19570617,010-6132-1842,eeov64ypr0,yahoo.com,기독교,133.168.230.194,cb:96:2e:36:9d:d9
25499,안우진,남성,165.9,57.3,O형,19870708,010-1122-5802,c9dzit4l,naver.com,기독교,76.98.255.140,14:f7:8f:ac:d3:2d
25504,박덕상,남성,176.9,65.8,A형,19960209,010-5656-3757,a4en9p1gn8,yahoo.com,기독교,97.199.24.14,a3:f4:c9:a5:60:da
25506,류성현,여성,155.6,53.1,A형,19611018,010-8909-8324,mgoyaccr6ts,daum.net,무교,71.190.88.205,50:e8:15:64:10:8f
25507,김은덕,여성,158.8,50.8,O형,19831002,010-4151-4718,wovzr29sqw,yahoo.com,불교,244.16.4.171,64:0b:7b:64:97:f1
25508,최지서,여성,149.4,63.6,A형,19730826,010-7526-1444,nfy75a,yahoo.com,천주교,201.141.101.15,d7:d4:d5:b1:d2:75
25513,허지현,남성,182.3,67.7,A형,19670408,010-4457-8731,omagoj8fin,naver.com,기독교,56.162.64.149,d4:59:e5:49:db:f4
25520,김진성,여성,153.2,57.4,O형,19760727,010-9056-6328,csjh1xgcpa9,daum.net,불교,215.124.180.211,3d:72:c0:5c:8e:f4
25521,김영우,남성,175.8,69.4,AB형,19491028,010-8490-5559,cwy405y80ak4y,yahoo.com,무교,23.2.25.224,65:ba:2c:1a:3f:42
25531,권서준,남성,165.8,66.5,A형,19590529,010-8647-8054,g46l2f5r,gmail.com,무교,183.105.36.73,41:df:14:3d:df:98
25539,한우진,남성,173.3,71.6,O형,19531021,010-9486-3954,zrnkhlbqld,naver.com,천주교,149.87.62.66,c4:cb:5b:df:bd:77
25544,김협정,여성,153.2,54.6,B형,19711213,010-7629-7137,fhmjqs,yahoo.com,천주교,166.218.241.248,61:44:f0:19:62:c8
25549,최지훈,남성,164.2,73.0,B형,19461107,010-7369-1309,a2fdkf7d,naver.com,무교,4.149.40.248,86:2a:92:7f:4c:2c
25551,안희정,여성,143.0,57.4,A형,19570712,010-6312-9429,tf14eer2x8gg,naver.com,불교,91.141.184.81,5b:95:76:b6:af:06
25552,최석성,남성,171.0,68.6,O형,19470215,010-3384-6460,lc2t7hxl,daum.net,기독교,158.187.54.198,1a:26:e8:f9:0c:e0
25554,우협석,남성,168.2,63.5,B형,19690217,010-2631-0933,xippvcl,yahoo.com,무교,214.173.74.158,27:23:cf:87:13:fa
25555,오진용,여성,158.8,53.5,B형,19540129,010-0636-1537,cj2y9myqp1o6,daum.net,무교,213.208.152.90,ee:b2:75:98:07:e5
25562,장진훈,남성,169.2,61.2,A형,19550312,010-0807-8994,zpyf11i2hq,gmail.com,무교,76.65.73.246,88:8e:6e:60:e5:3a
25577,최진은,여성,158.6,54.5,A형,19700427,010-6271-6581,qqr0lp8e3,yahoo.com,무교,62.148.195.120,b4:ca:57:f0:e2:e1
25580,최택협,남성,170.0,64.8,A형,19750307,010-7927-8322,bz27fpm,daum.net,기독교,119.41.84.37,23:cb:99:82:62:b5
25584,구상남,남성,175.2,62.7,A형,19790110,010-2338-4452,hebm86,naver.com,기독교,199.42.45.64,6b:81:91:af:7a:0b
25596,박협종,남성,173.6,63.5,O형,19950101,010-1437-3487,er36lqc,naver.com,무교,159.189.242.123,ca:3a:af:95:46:a3
25601,오서덕,남성,178.1,69.0,A형,19600502,010-4494-1845,p3k60idqm,daum.net,불교,223.34.82.121,9f:55:8b:01:1f:57
25607,이종훈,남성,166.8,66.6,O형,19500506,010-3902-2285,hgb5h0,gmail.com,무교,92.85.67.104,ba:14:b5:c5:09:58
25610,김정훈,남성,169.7,66.6,O형,19680815,010-2874-5490,u2i7c6u,naver.com,기독교,154.73.75.9,f9:71:fe:a3:1d:49
25622,조훈준,여성,153.4,56.5,B형,19601216,010-2209-5856,rj4boss6,naver.com,불교,242.166.240.122,d5:58:e3:66:20:a2
25632,최상진,남성,172.0,70.6,O형,19800116,010-7947-2442,j6rz77yc1y5,naver.com,기독교,252.99.95.223,8e:b7:9b:bc:99:2e
25636,박영덕,여성,156.6,61.8,O형,19720522,010-0354-7243,c8zr6y9ihvh,gmail.com,무교,176.251.204.85,e4:77:de:0b:f8:91
25639,이지은,남성,159.8,74.0,A형,19920712,010-4282-9455,p1wcbd4jr,yahoo.com,기독교,60.93.230.186,b5:10:80:c6:07:ea
25643,이진서,여성,155.8,47.9,A형,19890603,010-5298-2421,vja8qxo9f7ul5,daum.net,무교,113.113.242.231,42:8b:b1:d3:12:3e
25648,고준덕,여성,157.1,53.3,A형,19761209,010-7898-4220,cpv6zxqu8a,gmail.com,무교,208.194.253.150,8a:20:68:9d:e9:45
25662,박현지,여성,153.2,45.9,B형,19881220,010-7295-9400,p5i8k9bcnt,daum.net,무교,211.117.96.21,9b:94:50:01:9c:07
25667,안택석,여성,152.3,58.5,A형,19570921,010-3057-5314,tl8qnffd6qo5j,gmail.com,무교,61.39.166.181,bc:e3:b4:f2:06:d3
25673,표용영,여성,155.2,56.7,A형,19490823,010-9703-9780,ubh7lrgmxbbs,yahoo.com,무교,114.213.190.123,7c:76:c3:78:e7:d4
25674,김현종,남성,165.5,66.9,O형,19501224,010-5211-3722,x4yfsder947,naver.com,불교,169.52.40.197,e4:31:a1:04:38:63
25682,류지진,남성,165.7,64.1,A형,19920626,010-2276-5953,hjcqu4de,yahoo.com,기독교,13.152.231.19,47:da:a2:a2:34:74
25684,송지덕,남성,163.7,65.0,O형,19500922,010-5950-1574,q0j4cn20k46,naver.com,불교,177.242.67.52,a7:cd:e6:ea:c3:27
25691,박택지,남성,173.5,57.4,B형,19890121,010-3114-6308,d6ec4cs84332c,gmail.com,불교,210.138.100.62,3c:ca:20:a6:d7:4b
25705,나덕우,남성,172.2,75.6,A형,19610831,010-9114-9589,ku4h7c,yahoo.com,불교,216.141.182.189,b4:d8:aa:4b:0d:90
25706,최서훈,여성,156.0,57.0,O형,19680226,010-8755-3102,t3oqglhga7eop,yahoo.com,무교,53.194.66.37,10:6f:8b:92:38:a8
25710,이상택,여성,162.4,54.2,B형,19640807,010-3006-5820,f9w8h7y2uapg,yahoo.com,기독교,243.166.116.194,5f:5f:44:77:58:b5
25714,박우용,여성,148.2,58.2,A형,19691107,010-7102-8154,f664xi,naver.com,무교,25.35.82.81,0c:72:12:66:80:7b
25716,서준택,남성,171.1,66.2,O형,19470513,010-6309-5454,pcvybrkv,naver.com,무교,153.249.160.218,ab:ae:7a:61:41:09
25720,배협용,여성,152.6,56.9,A형,19711021,010-1658-1704,clv7h3d,naver.com,기독교,236.127.28.36,9f:95:57:06:3c:df
25733,이훈덕,남성,168.1,63.0,B형,19580623,010-8294-8008,dtqe529n,naver.com,무교,230.143.111.209,3f:64:db:4d:dd:f2
25741,김남정,여성,158.7,54.5,A형,19601005,010-9051-5569,r0drvtklg9u,daum.net,불교,206.57.210.194,43:c1:e4:d7:b2:b8
25742,옹종석,여성,154.9,61.5,AB형,19880120,010-1142-8956,wenxrq,daum.net,무교,238.38.1.80,8a:e6:41:a5:2e:91
25745,김진서,여성,163.9,56.8,O형,19510824,010-3929-1498,ghu3keuysoz,daum.net,무교,252.111.214.225,7d:16:85:64:c4:1d
25751,김진은,남성,174.8,71.6,AB형,19741106,010-5845-7434,lp2jrsxd2do3k,gmail.com,불교,27.206.182.73,b1:0e:f8:a8:2f:da
25756,이우은,여성,157.6,58.0,O형,19480109,010-0472-5901,qft11zdzoi,daum.net,천주교,161.117.173.177,4e:72:1f:df:1a:bf
25762,민훈은,여성,162.0,54.1,O형,19570614,010-8074-2098,ccjs9ba,yahoo.com,불교,242.29.178.253,46:de:c6:3e:54:54
25769,하협택,남성,157.6,68.2,O형,19530408,010-9682-7378,owah8o2u,naver.com,기독교,93.180.127.200,ff:57:87:cb:1b:a5
25775,박용희,남성,157.9,61.3,A형,19870226,010-6591-4609,reai65t8h,gmail.com,천주교,70.205.134.229,a3:07:07:40:75:bb
25787,이준훈,여성,154.0,54.9,AB형,19481125,010-6966-3496,b2ise5,naver.com,기독교,137.22.108.228,c8:55:ee:8a:2c:c7
25789,김정택,여성,158.3,47.0,A형,19760506,010-4037-2804,vy0kpa0nec,gmail.com,무교,236.192.164.216,6f:37:32:65:dd:5e
25790,김덕현,여성,150.9,59.0,A형,19610701,010-0905-2819,ab7rxxa,yahoo.com,무교,113.100.48.193,2f:98:fd:b5:ce:2a
25795,서희협,남성,168.3,64.1,A형,19660228,010-0368-3653,j6hudnjhar,gmail.com,기독교,154.242.24.86,28:da:24:c0:37:3b
25798,윤준훈,남성,164.9,75.9,A형,19510416,010-5525-6515,g32vcndqzxs,daum.net,무교,58.168.83.57,7b:48:aa:92:81:9a
25802,김성훈,남성,172.5,64.4,A형,19620522,010-4242-0698,mgl1wc0c2su,gmail.com,무교,69.140.138.133,b3:8b:be:36:5d:5f
25808,하준종,여성,161.1,55.2,A형,19830406,010-2728-3768,hyvseux3zg2,naver.com,불교,253.36.245.127,af:02:20:5b:57:1e
25815,문상택,남성,173.5,66.0,B형,19830923,010-1836-7578,se1s14l44mi,naver.com,무교,14.147.78.210,14:a3:7d:90:3f:d2
25825,선준택,여성,150.6,59.5,B형,19691011,010-3017-3270,ucoiawq,naver.com,불교,65.59.238.67,77:94:1e:a5:59:39
25830,하덕정,남성,169.9,64.4,O형,19460902,010-4423-8139,eu56kt8l,naver.com,무교,184.119.67.13,ea:af:5e:2f:0d:83
25843,문지서,남성,173.7,67.5,AB형,19940804,010-6771-8105,q1xjwg,yahoo.com,기독교,119.54.242.154,ac:79:03:61:30:d1
25845,채남훈,남성,165.9,65.7,O형,19790623,010-4852-1347,hh2v3raz8,daum.net,천주교,168.206.35.125,5c:73:ac:27:aa:2e
25856,고은협,남성,170.2,65.3,B형,19570513,010-2646-5647,vhqeaprzt4f7o,yahoo.com,무교,204.42.146.56,9c:8e:d6:fe:9b:b9
25857,지준택,여성,153.5,56.8,A형,19570830,010-5301-0745,qlei1nkvmua0,gmail.com,무교,101.47.179.197,8d:1f:ce:a0:fc:11
25859,황은용,여성,162.4,58.1,B형,19700322,010-4533-1631,czetwn3v,daum.net,무교,69.216.216.77,b9:a9:15:22:e5:c7
25862,곽남희,여성,148.7,58.8,A형,19681226,010-8361-5467,jmfxih3,gmail.com,기독교,70.195.92.152,7b:1f:d4:d4:c6:10
25865,허훈용,여성,151.3,54.5,A형,19540701,010-2862-9588,c4tht98h4dpt0,yahoo.com,기독교,4.30.201.86,23:c8:0b:65:2e:49
25871,김용협,남성,165.0,64.9,O형,19850519,010-1341-2998,v6co2upg7t9,naver.com,기독교,178.28.184.96,3d:7d:50:98:dc:9d
25880,양남협,남성,170.1,64.9,B형,19860925,010-4389-2017,lssc30asi,yahoo.com,기독교,34.226.70.195,f3:07:65:1d:7d:df
25885,장덕정,여성,148.8,54.7,O형,19791216,010-4052-5870,q4fhgq5h,yahoo.com,무교,11.11.129.109,66:43:09:00:2e:54
25888,권용희,여성,159.4,48.7,O형,19821016,010-4573-1022,cv7kly351,yahoo.com,무교,252.82.56.25,40:00:f9:c2:49:94
25889,김서성,여성,169.2,58.2,B형,19770122,010-5819-2134,w9g64oa,daum.net,무교,63.1.140.36,75:0f:03:8c:28:b7
25891,김은현,남성,168.6,67.6,B형,19620303,010-4740-0807,e4poj3dk,daum.net,불교,75.50.218.76,52:cc:b9:ea:e4:72
25893,이현남,여성,152.0,55.0,A형,19900427,010-0054-8382,ih208nao0jt8,yahoo.com,기독교,230.128.158.98,6d:49:55:30:66:8c
25898,양용협,남성,174.5,60.2,B형,19940523,010-6913-2903,nwbeeuwdv,naver.com,무교,114.98.159.170,c2:af:7f:ac:d2:3f
25899,김서정,남성,177.7,68.6,AB형,19560913,010-7950-4691,g95wk6n50ldv,naver.com,무교,244.138.241.167,df:55:22:2e:4e:e6
25905,박남지,남성,169.4,62.4,AB형,19760827,010-1318-5395,r74k6i,gmail.com,기독교,214.116.72.111,ee:e3:46:17:a1:e1
25912,정석상,여성,156.5,62.2,A형,19801206,010-4778-8584,aprvbo,naver.com,불교,212.167.92.183,d7:ac:6e:0d:7b:c0
25916,정준현,여성,166.0,55.9,O형,19570709,010-8608-3244,hz9sps,daum.net,불교,233.155.138.96,0f:d7:f7:9d:0a:73
25921,강덕영,남성,176.3,63.4,B형,19910528,010-7199-7810,t5oapcuid1qz,gmail.com,무교,15.249.102.83,d7:b2:9a:ce:4a:3a
