No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
22103,김종훈,여성,146.2,48.3,AB형,19520815,010-7308-4218,ue5yy5oa,daum.net,기독교,서울시립대학교,예체능,1.29
22109,김우진,여성,162.7,50.8,A형,19760702,010-7566-5222,bv15aapbkug9,gmail.com,불교,감리교신학대학교,인문,1.11
22113,심영지,남성,167.6,64.5,B형,19690710,010-0966-2348,e6eee0aju9qg,daum.net,불교,서울교육대학교,예체능,2.86
22117,정석진,여성,150.3,50.0,O형,19700317,010-1246-2320,rwr033h,daum.net,무교,총신대학교,법학,2.33
22120,이훈지,여성,157.3,52.7,AB형,19640108,010-8623-9890,jx82s7,naver.com,무교,한국외국어대학교,교육,1.19
22131,황현석,남성,167.2,71.4,O형,19551102,010-2614-6931,iy0xg9t42c3d2,gmail.com,무교,감리교신학대학교,법학,0.74
22132,하석성,여성,149.5,55.1,O형,19870826,010-7919-0758,gclgx0mjv,yahoo.com,기독교,한양대학교,자연,2.65
22136,정종지,여성,160.3,54.3,AB형,19560402,010-8951-5492,gfb3d4g9jyar,naver.com,천주교,가톨릭대학교,교육,3.06
22138,최석훈,여성,153.8,56.8,O형,19820711,010-8941-9245,c7ps2bz1a0ju8,gmail.com,무교,광운대학교,사회,2.6
22141,박훈준,남성,169.6,73.2,A형,19880405,010-5089-6485,jmc0bct,yahoo.com,천주교,동덕여자대학교,사회,2.09
22142,정정희,남성,168.4,63.9,A형,19910920,010-2111-7364,i4tv95j,daum.net,불교,홍익대학교,교육,0.1
22147,박협상,여성,157.1,54.2,A형,19790131,010-4617-3936,t3nkqdyj7frn,gmail.com,불교,건국대학교,법학,2.48
22148,유우성,남성,166.2,63.7,O형,19581223,010-9693-0703,eaelfaismod,daum.net,불교,중앙대학교,인문,4.21
22149,김성준,여성,162.8,56.3,B형,19670407,010-4783-3371,jryfske,gmail.com,무교,한국성서대학교,법학,2.74
22152,이택훈,여성,161.7,56.7,O형,19680608,010-7227-9213,uaj6xv0von7,naver.com,천주교,서울과학기술대학교,사회,3.11
22158,안종성,남성,163.4,69.1,O형,19490403,010-7190-1299,k4iceh,daum.net,천주교,동덕여자대학교,공학,0.39
22159,박서성,여성,143.3,56.7,A형,19640413,010-1019-0535,tatpwd98sx,naver.com,무교,중앙대학교,인문,3.84
22161,임은훈,남성,171.9,61.4,B형,19881025,010-3011-7232,fhslvsncn99k4,daum.net,무교,한국성서대학교,교육,2.18
22163,이지종,남성,168.7,66.6,A형,19940513,010-8979-5497,jjy9zr0yzwl1h,naver.com,기독교,동국대학교,의학,1.39
22169,장진우,여성,157.0,53.7,O형,19520313,010-3337-9291,y0jhc9fona,daum.net,불교,한국외국어대학교,공학,0.57
22172,김종택,여성,154.9,59.2,O형,19640322,010-9255-2383,bllhu9f,naver.com,불교,한영신학대학교,법학,0.53
22178,강은정,남성,166.8,72.6,O형,19921026,010-9896-3132,u4qm7jipznk52,gmail.com,기독교,서울과학기술대학교,자연,1.16
22181,김지훈,남성,170.6,59.5,B형,19950424,010-4974-1866,p4w2j1i3j95kf,gmail.com,기독교,상명대학교,법학,3.22
22187,박남진,남성,176.5,67.8,A형,19781119,010-5047-6633,w71rer,gmail.com,천주교,연세대학교,예체능,1.99
22198,김성지,남성,171.6,64.7,AB형,19630327,010-1597-9816,s8u4dv6aijq7,gmail.com,천주교,서울교육대학교,교육,1.73
22202,김택서,여성,161.4,53.7,O형,19570506,010-2756-2658,zh3ylcvn2,gmail.com,무교,서울시립대학교,자연,2.15
22204,김현훈,여성,156.9,56.6,B형,19740907,010-2144-1532,rjgckuq,naver.com,불교,감리교신학대학교,공학,2.74
22208,최희지,여성,155.6,56.1,O형,19920510,010-7681-1979,dr196g50vhb,naver.com,무교,중앙대학교,예체능,2.18
22210,김택협,여성,156.2,52.0,O형,19570329,010-9653-6162,xnntqw7j13fev,yahoo.com,무교,추계예술대학교,사회,1.17
22213,권희지,남성,170.2,60.2,A형,19850707,010-2379-4778,crzzv9d,naver.com,무교,성균관대학교,의학,3.56
22215,박정현,남성,175.0,68.5,B형,19810816,010-6957-1796,y1fw0ja0w,gmail.com,기독교,한성대학교,공학,1.22
22217,주우정,남성,171.7,66.1,A형,19930426,010-3551-9569,rfuvhe2pt,naver.com,기독교,한영신학대학교,사회,4.38
22221,박은준,여성,158.0,60.5,A형,19690129,010-8516-2094,vxidibzy6dl,daum.net,무교,삼육대학교,자연,3.68
22224,허영지,여성,158.1,52.2,B형,19731215,010-1368-2283,brd12zm7rs,daum.net,기독교,감리교신학대학교,의학,0.82
22228,강훈희,남성,161.7,57.2,O형,19580204,010-1225-5408,oe1eeck,naver.com,무교,홍익대학교,의학,4.39
22231,이석용,여성,150.1,50.5,O형,19730504,010-5745-5693,dzs8crq6fnz,gmail.com,불교,한국체육대학교,공학,1.37
22238,백지훈,남성,169.8,70.0,B형,19930909,010-1840-1210,wwn2i9cvqm,gmail.com,천주교,장로회신학대학교,의학,3.8
22243,이준우,여성,154.3,53.2,O형,19680621,010-2991-7530,t55jnj,yahoo.com,무교,한국예술종합학교,인문,2.69
22245,이상종,남성,173.5,67.4,A형,19510209,010-1278-3390,z7t3gt,daum.net,불교,세종대학교,사회,4.29
22248,임협현,여성,158.8,56.8,A형,19900805,010-1903-4736,qhrn9x,naver.com,무교,명지대학교,예체능,3.55
22251,조석진,여성,152.6,52.1,A형,19930801,010-3664-4753,uffyjdz1a,yahoo.com,불교,성신여자대학교,사회,2.61
22253,류석현,남성,163.6,63.1,O형,19470429,010-9231-5014,obmiqdkg12,daum.net,기독교,육군사관학교,사회,4.14
22254,엄희서,남성,170.7,63.1,AB형,19631214,010-8522-8856,gldhfierp,naver.com,기독교,KAIST,공학,1.45
22255,김우협,남성,171.2,59.6,AB형,19950107,010-5681-7600,iwc8gz,naver.com,무교,추계예술대학교,자연,4.14
22256,문우종,남성,169.9,61.6,B형,19950224,010-5259-6349,due2n0nxx,naver.com,불교,서울여자대학교,법학,0.12
22258,김영택,여성,155.8,53.9,AB형,19580610,010-0650-4392,xfwn4l491nck,yahoo.com,천주교,한국예술종합학교,인문,3.14
22263,송영우,여성,146.1,53.3,A형,19830810,010-9179-0441,sine1ql6,yahoo.com,무교,건국대학교,자연,3.74
22265,황준정,남성,168.2,63.0,B형,19841008,010-8040-7423,h7rclop31dtct,naver.com,불교,그리스도대학교,교육,3.52
22268,조덕희,여성,158.6,59.8,A형,19500208,010-8562-8235,wrm33zg1gzmo,yahoo.com,기독교,서울대학교,공학,3.45
22278,전준희,여성,158.6,53.0,B형,19501129,010-6153-9748,gthizb2o,gmail.com,불교,그리스도대학교,교육,1.18
22280,이상용,남성,175.0,64.4,A형,19921018,010-2862-6002,fpmlwyu,gmail.com,불교,홍익대학교,예체능,3.86
22283,윤우준,여성,154.8,53.4,B형,19800319,010-8735-5388,eof591,daum.net,기독교,서울대학교,사회,3.58
22284,김정영,남성,172.1,67.5,AB형,19660324,010-8397-8247,ajg89r75ieu,gmail.com,무교,감리교신학대학교,법학,3.95
22287,윤성훈,남성,175.5,63.1,A형,19621207,010-0961-9813,ks0uozh,naver.com,천주교,서경대학교,자연,3.07
22288,이덕진,남성,158.1,61.5,O형,19591216,010-8255-1046,e6largox,naver.com,무교,동덕여자대학교,공학,2.82
22290,임훈준,여성,148.7,50.5,O형,19771205,010-2363-9956,acwe35xj52,yahoo.com,기독교,추계예술대학교,사회,3.43
22291,윤석영,여성,156.4,60.8,A형,19500202,010-2057-6941,ojhrm8muqh8,daum.net,무교,연세대학교,교육,4.21
22304,황택덕,남성,171.0,66.4,B형,19650518,010-0952-7821,jythymvoyt0s5,naver.com,무교,서강대학교,법학,0.26
22305,채훈준,남성,165.1,72.8,B형,19961003,010-3814-6898,t7jivlmhag7,daum.net,불교,숭실대학교,의학,0.86
22314,오정훈,남성,169.7,68.0,O형,19931228,010-4594-1936,yti2evdc1,yahoo.com,불교,한국체육대학교,공학,2.78
22318,김영덕,남성,167.1,66.9,B형,19880309,010-3731-4427,jwp0xx1z3qq,naver.com,불교,성균관대학교,교육,1.43
22326,성은덕,남성,168.6,70.2,A형,19470517,010-6759-6281,kjofar,daum.net,기독교,추계예술대학교,공학,2.23
22328,정영서,남성,177.2,67.8,B형,19950808,010-9447-0566,bkrwbxpoizhg,naver.com,불교,한성대학교,교육,4.22
22330,오지준,남성,172.5,61.8,B형,19720831,010-2982-6967,s2b0xnmb,yahoo.com,무교,서울교육대학교,예체능,2.75
22333,신지준,여성,155.0,49.7,O형,19640710,010-5994-4081,suapkme,yahoo.com,무교,서울교육대학교,자연,1.36
22339,이종용,남성,177.9,68.6,AB형,19640625,010-4718-9778,fypqjv4hx3v,daum.net,기독교,경기대학교,사회,1.68
22341,이희진,여성,160.5,48.2,B형,19660529,010-3864-3923,dq8s432btro,yahoo.com,무교,서울과학기술대학교,법학,2.91
22346,김서우,여성,152.2,54.3,A형,19830828,010-7024-7207,unzffxp5udl,yahoo.com,불교,중앙대학교,교육,2.91
22349,이종성,남성,169.9,63.3,A형,19630326,010-2677-5651,c1y3s2,daum.net,무교,서울여자대학교,교육,1.5
22354,도훈용,남성,165.2,70.4,B형,19590220,010-6735-1435,mbftcbrx,gmail.com,무교,이화여자대학,의학,1.7
22357,구훈현,여성,153.9,48.3,O형,19760207,010-2361-8335,kh0e55o4ma5,gmail.com,무교,덕성자대학교,공학,2.74
22358,조우용,여성,157.9,57.4,A형,19730719,010-8228-9676,nkdzwgusltj0,naver.com,무교,숙명여자대학교,의학,3.32
22370,김진성,여성,144.0,53.1,A형,19621222,010-4797-2964,uq9bpjy3fls4w,yahoo.com,기독교,삼육대학교,법학,3.37
22373,이지정,남성,172.4,65.9,O형,19820405,010-6287-3359,qtsikb4pq2cf5,naver.com,무교,숙명여자대학교,예체능,0.46
22378,박훈서,남성,172.4,63.0,AB형,19770924,010-7142-6011,ju4bphs7,gmail.com,불교,성균관대학교,공학,1.57
22379,고훈석,여성,151.6,53.4,AB형,19950710,010-3780-0952,b96sdk0yqfi,naver.com,불교,삼육대학교,의학,2.35
22383,공훈희,여성,159.2,54.6,AB형,19570302,010-9268-4082,ae7g674z5dq9i,daum.net,무교,그리스도대학교,인문,4.28
22388,성정훈,여성,157.1,52.3,A형,19621005,010-9166-6004,ne1vnxux,daum.net,무교,서울대학교,자연,1.56
22389,김현성,여성,156.1,57.9,B형,19570408,010-3323-2596,umx2kac,naver.com,불교,서경대학교,교육,4
22391,남남영,여성,164.8,55.7,A형,19820802,010-1914-1961,llmpdf,yahoo.com,천주교,KAIST,공학,3.04
22402,마성진,남성,164.6,68.4,B형,19660224,010-8933-3424,a2yplm97hhu,gmail.com,기독교,경희대학교,교육,2.36
22406,김준서,여성,156.4,54.9,A형,19530706,010-8586-1304,c02qw62d5ey8y,yahoo.com,무교,한국체육대학교,자연,1.21
22409,김협현,여성,159.7,54.4,B형,19620529,010-1088-5554,hsvnhlwsj4ba,yahoo.com,기독교,가톨릭대학교,예체능,4.11
22412,오종석,남성,175.7,64.0,O형,19830429,010-0767-6893,x13ae4,yahoo.com,무교,장로회신학대학교,법학,1.87
22414,박서희,여성,152.5,59.3,A형,19760119,010-4549-6924,sl3dbc8d5,daum.net,천주교,성신여자대학교,자연,3.23
22421,김지상,여성,155.4,51.4,A형,19860620,010-6908-5133,ef6ed2zgshvq,daum.net,무교,서울과학기술대학교,공학,3.52
22427,이은준,남성,173.6,66.2,A형,19560630,010-9615-8061,yxtyjnbzt0tku,naver.com,불교,감리교신학대학교,의학,2.28
22429,유은현,남성,168.8,69.5,A형,19550812,010-9118-4482,aa4jjn9ol,yahoo.com,무교,한영신학대학교,예체능,3.69
22436,김지희,남성,169.0,64.9,B형,19711217,010-4100-8744,rmcp4u0,naver.com,기독교,숭실대학교,의학,0.76
22441,심석정,여성,158.9,53.4,B형,19530119,010-4594-9251,prxiqf1s2h,daum.net,무교,성공회대학교,공학,3.2
22447,황준정,여성,155.8,53.5,A형,19641031,010-9037-4773,otq20xtwun30,naver.com,무교,덕성자대학교,교육,3.3
22450,고택준,여성,153.5,58.6,O형,19741025,010-3810-1036,q13tizy0,yahoo.com,기독교,한국외국어대학교,사회,2.03
22452,김훈서,남성,175.4,63.9,O형,19940319,010-9876-9495,efd2bo2,daum.net,무교,서울대학교,의학,0.28
22454,백지서,여성,161.9,53.5,O형,19820702,010-3182-4237,r4z21v,daum.net,천주교,연세대학교,의학,3.77
22456,안지상,여성,156.0,53.3,AB형,19460630,010-1363-0858,ojaw7s,naver.com,무교,중앙대학교,의학,1.31
22459,김정지,남성,166.1,68.4,A형,19620510,010-2023-3631,hjtxrq2ai,naver.com,무교,세종대학교,자연,3.01
22460,손준훈,여성,160.7,53.6,AB형,19620529,010-6050-1455,sf6mzh0up1t,naver.com,무교,상명대학교,인문,2.21
22465,이지용,남성,174.3,60.0,A형,19510410,010-9628-7909,ncpka2golg,yahoo.com,무교,고려대학교,예체능,3.92
22471,진협은,여성,152.7,52.4,O형,19540107,010-3979-8520,qv93r93e,naver.com,기독교,서울기독대학교,교육,2.47
22472,이성우,남성,174.2,70.5,A형,19531013,010-1907-5938,llb1yhlhzqwcn,naver.com,무교,연세대학교,자연,1.04
22476,이택용,남성,170.1,65.7,O형,19621003,010-6060-0531,e1iavo,yahoo.com,무교,서강대학교,사회,1.65
22482,최훈우,여성,157.6,51.2,O형,19551004,010-7183-7594,aork1g,naver.com,무교,한국성서대학교,교육,3.33
22486,김은택,여성,151.0,56.6,O형,19640104,010-1499-9168,bzdvhpqsa5,naver.com,불교,한국체육대학교,인문,2.22
22487,송준훈,남성,162.9,60.7,O형,19830617,010-7692-1481,p2khn833f1,gmail.com,천주교,경기대학교,예체능,2.51
22488,김남서,남성,177.4,67.5,AB형,19780303,010-5891-6267,w4ysm5,yahoo.com,무교,서울대학교,법학,0.3
22489,박덕지,남성,174.2,66.4,A형,19770709,010-7054-2386,jrod7qf,daum.net,기독교,고려대학교,인문,4.15
22491,김지상,여성,160.5,50.2,A형,19750304,010-8122-6095,x52fqxk0z,naver.com,무교,홍익대학교,예체능,4
22498,홍준용,남성,167.9,66.6,A형,19790613,010-4537-2137,ldnkvamwvt,naver.com,불교,고려대학교,자연,0.76
22515,이성남,남성,163.8,57.5,AB형,19640913,010-2531-7483,b84w2s6g,gmail.com,기독교,한국성서대학교,공학,3.43
22519,김정덕,여성,152.6,55.5,B형,19550426,010-4148-7659,au4ienrfblm,daum.net,불교,중앙대학교,법학,4.26
22524,노우상,여성,152.6,53.9,O형,19940218,010-0685-1617,gjrghp9y,daum.net,기독교,삼육대학교,교육,2.76
22525,정협우,남성,178.5,61.5,AB형,19571020,010-0793-3143,z8czyjqa,naver.com,불교,총신대학교,자연,3.53
22527,허정훈,여성,164.2,45.4,A형,19710101,010-4062-3569,hear6j,naver.com,천주교,장로회신학대학교,의학,4.1
22529,홍훈영,남성,171.0,65.8,A형,19950504,010-5047-7002,s7e0z5i1a5,yahoo.com,기독교,경희대학교,법학,2.35
22540,전은택,여성,157.1,55.8,A형,19850725,010-5821-5320,m9b7o8uy0w0,yahoo.com,기독교,한국외국어대학교,공학,1.31
22543,송석남,남성,166.7,67.1,B형,19671113,010-0559-3826,zvmkecfmjxf8s,yahoo.com,무교,육군사관학교,예체능,0.93
22546,이은준,여성,156.0,57.1,O형,19731019,010-0867-9619,g8sxrg,gmail.com,불교,동국대학교,예체능,4.19
22552,마진용,여성,162.5,54.6,A형,19701114,010-5176-9887,lxgagrw,daum.net,기독교,육군사관학교,법학,3.32
22557,이현진,여성,160.8,51.6,A형,19701107,010-5669-0138,yksp788kfk,yahoo.com,무교,고려대학교,사회,0.29
22560,임성훈,여성,162.3,55.0,B형,19940626,010-7022-6855,kpqa18,naver.com,기독교,감리교신학대학교,공학,2.2
22563,최훈성,여성,157.1,56.9,B형,19610824,010-2972-1788,mbnkx18m3,yahoo.com,무교,상명대학교,예체능,2.56
22564,정협용,남성,175.2,68.8,A형,19710910,010-2195-7372,ftendw2jf3vy1,naver.com,무교,장로회신학대학교,예체능,2.49
22565,이정종,여성,161.0,53.1,O형,19530308,010-6036-0786,oih9io45wjs6,naver.com,무교,삼육대학교,자연,2.06
22566,김훈희,남성,175.0,70.2,AB형,19510814,010-8927-2769,mc2c3kj,gmail.com,무교,서울여자대학교,공학,3.4
22569,육협석,남성,163.2,72.8,A형,19510509,010-8257-3460,skznot,gmail.com,무교,감리교신학대학교,법학,2.64
22575,정용은,남성,167.8,71.3,A형,19830118,010-6580-7328,q0snbsdxg,yahoo.com,불교,서울시립대학교,의학,0.3
22580,장석희,여성,154.2,52.4,A형,19671123,010-2160-4712,jb9elf439y4t,yahoo.com,불교,총신대학교,예체능,1.25
22582,박택남,남성,168.9,75.2,A형,19860821,010-8321-3028,egax7c,yahoo.com,천주교,광운대학교,법학,1.36
22590,이훈은,여성,157.5,59.8,A형,19740905,010-3750-5178,jid7ldu7a,yahoo.com,기독교,연세대학교,법학,3.97
22591,김현종,남성,158.1,60.8,B형,19791107,010-6502-3305,pwzjqxi,gmail.com,불교,추계예술대학교,공학,3.7
22598,최정현,여성,153.2,52.7,B형,19700223,010-0204-9586,syvlkgnavm,yahoo.com,무교,건국대학교,예체능,2.85
22607,성훈은,여성,154.6,51.8,AB형,19690416,010-2999-2619,cxdfnpa846lr,naver.com,무교,연세대학교,교육,3.05
22608,김훈지,남성,170.9,68.9,A형,19800907,010-8410-8593,b9xyy2mk,yahoo.com,무교,서강대학교,인문,3.47
22610,김남진,여성,156.0,53.3,O형,19480418,010-1146-3363,p3jfr9yx,yahoo.com,무교,한국예술종합학교,사회,3.3
22617,오덕석,여성,149.6,66.3,B형,19940101,010-3512-0384,mimgs98f,gmail.com,불교,삼육대학교,의학,1.6
22632,송희성,여성,162.8,52.7,AB형,19890421,010-0970-5285,mfpvr6zeqxq,yahoo.com,무교,연세대학교,교육,3.35
22635,황영지,여성,156.1,53.4,A형,19750607,010-2195-5961,sxbonkmn,gmail.com,무교,한국방송통신대학교,인문,1.18
22637,장우용,남성,174.5,66.1,B형,19740312,010-6078-4324,bo83zh7,naver.com,기독교,한양대학교,법학,2.13
22638,양준희,남성,169.1,67.4,A형,19861231,010-8131-2324,gy4ncosboru,gmail.com,기독교,건국대학교,사회,2.8
22645,한택석,남성,171.6,62.8,B형,19781120,010-7199-1240,d51man51ctv,naver.com,천주교,연세대학교,법학,2.81
22646,최성영,여성,156.5,57.9,B형,19861112,010-4730-6120,nhya7p5,daum.net,천주교,숙명여자대학교,교육,4.23
22649,오훈지,여성,160.1,51.2,A형,19470517,010-9493-5488,v32mpezdfmf8,naver.com,불교,세종대학교,교육,2.46
22652,김훈서,남성,180.6,59.3,O형,19790107,010-5454-2313,m95d3pi,daum.net,무교,한영신학대학교,의학,0.74
22653,조준성,남성,171.4,61.0,AB형,19581230,010-7390-8130,x6yqhdpwnb,yahoo.com,불교,한국성서대학교,인문,2.47
22654,김서현,여성,156.6,60.6,B형,19490922,010-0131-5193,a40xfp36cnj,gmail.com,기독교,KAIST,예체능,1.86
22661,양진훈,여성,155.2,60.8,A형,19490406,010-6463-0403,m8plo1,yahoo.com,기독교,경기대학교,인문,2.88
22662,장훈은,여성,159.3,49.6,B형,19690429,010-2758-6992,zog85h1,gmail.com,무교,서경대학교,법학,2.01
22663,김종서,여성,151.8,53.9,AB형,19821225,010-5753-9229,r5qj65c06g4,yahoo.com,무교,한영신학대학교,의학,1.43
22669,박용남,남성,171.2,66.3,B형,19481015,010-4730-9960,atbq8loq,yahoo.com,무교,덕성자대학교,공학,1.18
22672,이우남,여성,155.4,60.0,O형,19950301,010-2615-9802,jnvtuu,naver.com,무교,서울대학교,법학,1.97
22674,최현진,여성,152.8,50.3,B형,19790122,010-3416-2356,kg1keb0,daum.net,불교,서울여자대학교,공학,1.91
22680,남지남,여성,161.1,54.0,AB형,19810214,010-1821-0539,oeb6pl,gmail.com,불교,서울교육대학교,인문,4.11
22681,장현훈,여성,158.3,53.6,AB형,19930224,010-2786-9711,qfj6z0fch8ys,gmail.com,무교,건국대학교,법학,2.35
22683,이협영,남성,187.1,61.5,A형,19500111,010-9257-7846,pfg3ubvv3rj,naver.com,불교,서울과학기술대학교,의학,0.53
22686,우은지,남성,170.7,64.8,B형,19561023,010-9636-5567,jcy1h1s,daum.net,불교,서울대학교,공학,1.77
22701,장성협,남성,165.4,66.9,O형,19721204,010-4390-8224,vjb9h7x,daum.net,무교,상명대학교,자연,1.01
22703,이준진,여성,160.2,47.3,O형,19521002,010-8871-1171,cvn6pq480xo6y,daum.net,무교,감리교신학대학교,예체능,0.01
22710,박덕성,여성,164.6,54.0,A형,19930529,010-8357-4941,hqisc08,gmail.com,불교,덕성자대학교,법학,3.73
22714,배희종,남성,176.3,60.1,A형,19660906,010-7089-5530,vsxu722geejp,gmail.com,기독교,한국예술종합학교,공학,1.73
