No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
34219,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,gmail.com,무교,151.189.237.92,d3:fc:20:c4:45:dc
3444,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1981****,*************,*************,gmail.com,불교,156.3.92.155,f7:38:5a:12:38:d6
6287,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1981****,*************,*************,yahoo.com,불교,143.36.203.158,6f:76:44:d5:eb:b1
23996,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1981****,*************,*************,gmail.com,무교,12.151.252.43,03:55:5c:55:11:0d
26308,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,yahoo.com,불교,207.66.12.193,18:21:ad:8c:d1:db
9011,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,yahoo.com,무교,203.181.111.167,9e:a1:b4:92:50:97
11693,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,무교,94.94.100.146,c3:d2:b8:3b:a1:03
15024,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,기독교,202.118.176.5,96:72:0e:85:c4:3c
32776,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,naver.com,무교,95.245.216.217,88:cd:15:c7:7b:8e
36173,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,daum.net,기독교,95.41.37.35,5a:f4:f1:c7:a6:e1
36869,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,기독교,58.132.146.105,2e:19:cd:a4:a3:01
37737,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,불교,188.150.51.227,6a:3d:bd:60:40:ce
1094,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,무교,8.121.71.35,46:4a:df:45:63:20
3085,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1982****,*************,*************,daum.net,무교,240.1.230.158,17:53:e9:b7:59:6a
7476,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1982****,*************,*************,yahoo.com,불교,28.3.108.250,5c:e3:45:8f:70:3f
8534,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,기독교,17.240.146.58,c5:84:16:29:62:60
24285,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,무교,147.71.116.208,d0:3b:5f:a1:93:92
35887,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,gmail.com,기독교,27.122.227.161,f9:a7:27:85:af:5a
1737,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1982****,*************,*************,naver.com,불교,146.103.39.83,3e:b3:5c:87:8f:08
7712,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,yahoo.com,기독교,175.79.64.62,85:6c:6d:58:d3:f6
20500,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,천주교,98.17.190.199,42:39:d6:40:60:db
757,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,기독교,180.198.49.74,c9:93:88:0f:84:43
11188,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,yahoo.com,무교,130.96.30.49,b5:41:2a:53:33:f8
18853,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,naver.com,불교,231.225.173.77,0f:de:41:57:bb:74
14514,이**,여성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1982****,*************,*************,naver.com,무교,68.43.200.34,e6:2f:40:08:db:42
20866,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,daum.net,불교,99.78.31.41,24:5f:6e:17:ff:db
36238,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,gmail.com,무교,185.56.183.49,8d:37:e6:3e:b0:d8
36353,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,daum.net,불교,180.229.228.253,a6:1e:95:af:49:6f
3462,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1982****,*************,*************,yahoo.com,무교,146.93.46.109,70:50:49:e6:f3:fd
3993,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,gmail.com,무교,249.16.216.194,cf:20:62:c9:de:da
5941,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,gmail.com,무교,162.20.16.102,e8:93:75:0e:ec:03
18945,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,naver.com,무교,157.41.157.241,c8:0e:dd:47:4c:da
19523,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,무교,238.102.189.26,68:f3:7e:ab:cf:4e
23889,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,naver.com,무교,148.43.187.93,8c:bb:44:56:e8:36
3098,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,daum.net,불교,216.64.29.241,9b:f1:e0:f7:d7:19
6147,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,불교,8.172.63.171,a1:b7:19:5f:6c:70
6177,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,불교,129.137.174.92,0d:f3:95:c7:48:6f
13511,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,daum.net,불교,114.164.56.177,72:19:66:e0:fe:05
20230,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,gmail.com,무교,85.5.246.81,6c:ee:cd:98:b4:81
24462,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,불교,151.196.29.239,af:c2:ef:ad:bd:93
26759,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,naver.com,기독교,60.6.167.55,0f:92:db:d0:9b:28
28695,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,yahoo.com,무교,65.46.116.197,59:7d:b4:ab:dd:8e
34313,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,무교,177.174.161.224,fd:09:d6:5d:a3:28
34820,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,불교,232.46.114.231,eb:5b:84:ca:7a:9d
8035,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,불교,251.82.193.195,ac:85:d3:0e:0d:df
21461,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,naver.com,불교,4.55.50.247,22:5d:43:71:75:b8
30056,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,gmail.com,불교,177.92.98.135,17:f3:78:66:0c:fc
31089,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,무교,75.221.39.250,d5:a1:b2:05:dd:c5
31602,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,불교,26.36.243.126,f5:64:5c:80:c1:59
688,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,daum.net,불교,145.107.14.81,d3:f1:66:61:60:9d
11106,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,무교,60.242.162.5,26:07:e6:c2:31:c0
15844,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,무교,210.158.75.161,d9:b6:71:d4:4a:af
8640,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,불교,244.66.129.7,59:e3:b7:35:e8:03
11059,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,기독교,117.104.238.174,47:93:9f:27:30:31
15672,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,기독교,2.35.254.113,e4:87:15:58:5f:97
16270,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,무교,65.218.81.18,b5:02:5d:dd:6a:15
26132,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,gmail.com,무교,154.115.166.224,06:6e:8b:80:c8:6f
30420,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,naver.com,무교,72.240.171.156,6e:d6:69:15:2b:b3
31387,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,gmail.com,기독교,177.8.108.103,89:6d:3e:43:ab:9c
3104,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,gmail.com,불교,132.64.178.146,b6:82:d9:5b:d3:34
3481,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,천주교,145.136.208.42,b2:35:52:11:80:02
3651,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,기독교,122.249.101.25,0e:ca:13:33:7e:a4
12089,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,무교,255.166.112.83,45:4d:7f:2a:7f:76
26402,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,gmail.com,기독교,204.35.32.254,2b:79:90:d5:a1:10
8348,임**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,무교,138.198.101.84,07:da:83:a9:c8:5d
24535,임**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,gmail.com,무교,92.82.47.100,1e:80:29:11:ae:05
26707,임**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,무교,109.204.118.104,0f:3f:8b:cb:60:d2
542,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1983****,*************,*************,yahoo.com,무교,132.230.25.63,bd:1f:e8:47:cc:9c
24309,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,기독교,54.218.9.57,ee:7c:27:56:e4:8e
34273,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,yahoo.com,불교,18.54.160.182,b2:87:7c:d5:e0:ac
183,조**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,naver.com,기독교,92.52.70.27,f9:61:53:a0:cf:24
28213,조**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,무교,14.28.29.228,ee:49:da:28:8d:b2
30257,조**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1983****,*************,*************,gmail.com,무교,135.169.124.162,e7:9a:e9:ef:34:41
10119,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,무교,20.186.30.19,60:a6:a6:9e:f2:73
30130,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1983****,*************,*************,naver.com,기독교,116.13.56.106,61:41:64:34:1a:2a
38779,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,무교,222.142.99.25,98:db:05:98:b5:19
18726,홍**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,yahoo.com,기독교,139.252.86.100,62:68:bd:0e:71:4e
23719,홍**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,gmail.com,무교,221.130.203.46,89:d1:46:4c:2c:a3
31211,홍**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,yahoo.com,기독교,186.237.109.222,c7:2e:96:a7:17:48
10477,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,yahoo.com,불교,35.177.165.17,6c:5b:21:f3:05:9e
23304,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,무교,63.246.74.125,1f:a7:70:77:8e:d7
26026,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1984****,*************,*************,gmail.com,무교,174.100.247.50,41:5a:01:9f:a0:23
34838,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,yahoo.com,기독교,169.212.136.255,ac:ea:e9:6b:83:f4
36118,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,gmail.com,무교,149.227.248.84,37:67:0c:8e:41:16
37894,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,naver.com,무교,65.206.146.82,31:00:67:4a:b1:bb
39571,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,yahoo.com,무교,157.160.66.150,a1:f4:dc:3c:de:b0
4557,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,daum.net,기독교,144.240.131.224,f3:73:7d:59:8f:21
16843,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1984****,*************,*************,daum.net,천주교,62.23.70.3,53:1f:3c:87:69:16
20926,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,yahoo.com,무교,100.25.52.219,1e:c0:59:52:15:60
21011,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,yahoo.com,무교,86.175.185.91,4e:15:8f:fd:d8:04
27719,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,무교,66.144.18.16,e6:30:94:43:01:85
32947,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,불교,212.240.43.251,05:61:95:82:1b:4a
33939,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,yahoo.com,무교,32.80.4.57,22:22:d6:28:2d:f1
7731,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,gmail.com,무교,129.237.199.50,61:70:b4:42:6e:3d
12403,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,gmail.com,무교,253.18.70.99,fd:2e:a6:b0:a3:94
19403,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,무교,246.26.204.131,df:dd:21:f1:4e:a7
24893,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,daum.net,불교,201.104.169.170,15:04:d0:75:09:8e
25409,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,무교,103.253.27.244,6d:0a:62:0c:ba:a3
29456,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,yahoo.com,기독교,164.241.162.17,67:29:c1:ba:d8:7a
35204,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,불교,117.103.154.160,4d:75:ac:3e:72:d9
15960,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,daum.net,무교,216.185.131.140,81:a0:6c:85:e8:78
27942,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,gmail.com,불교,206.8.70.241,b3:e4:b3:4d:44:a0
38912,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,naver.com,무교,39.21.121.215,4c:af:ee:a4:ae:20
392,송**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1984****,*************,*************,yahoo.com,무교,84.211.72.161,45:a7:54:78:79:58
27432,송**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,naver.com,불교,237.89.59.53,8a:d1:38:00:3b:43
37477,송**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,daum.net,불교,112.1.96.182,9e:cd:5e:8f:e1:8e
6710,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,gmail.com,천주교,45.94.198.123,a0:f0:f7:0a:bc:91
23857,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1984****,*************,*************,naver.com,무교,153.133.241.220,4d:f4:06:86:d6:6a
34190,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,daum.net,불교,48.251.188.83,20:c9:c1:8a:3e:80
15245,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1984****,*************,*************,daum.net,천주교,223.85.168.141,30:2b:35:15:74:cb
26226,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,yahoo.com,천주교,80.235.60.245,9d:62:82:11:49:73
28217,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,daum.net,기독교,101.236.167.45,ac:41:fd:96:d1:24
3144,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,yahoo.com,기독교,241.61.107.78,2f:44:e5:33:8e:b4
7454,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,gmail.com,무교,236.134.72.155,a5:b0:f9:43:ba:27
10403,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,yahoo.com,불교,29.43.55.221,75:10:f9:cd:5d:ca
30857,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,daum.net,기독교,160.89.19.85,97:ce:6e:46:d0:e0
35512,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,기독교,23.19.36.138,b6:1b:22:0d:21:32
38187,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,daum.net,불교,199.58.101.122,b7:dc:6d:67:8b:f3
7552,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1984****,*************,*************,gmail.com,기독교,229.107.182.68,57:9e:83:9f:92:f9
11589,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,gmail.com,무교,235.224.127.211,56:45:33:8b:c2:e2
37740,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,기독교,212.198.189.111,43:58:f3:b7:65:e9
17461,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,무교,67.99.42.247,19:77:24:10:67:d0
20862,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,무교,124.203.129.91,6a:c2:8e:fd:4e:b0
33631,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,gmail.com,기독교,76.195.196.191,f3:30:58:83:7f:43
3769,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,무교,177.196.221.229,53:9d:3f:43:9b:36
4949,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,gmail.com,무교,73.2.159.108,ef:9a:e9:93:53:93
6094,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,naver.com,천주교,183.119.180.201,fd:f4:35:dd:f3:25
13747,강**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1985****,*************,*************,yahoo.com,기독교,33.95.198.91,9e:10:bd:3d:de:fd
24752,강**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1985****,*************,*************,naver.com,무교,174.110.220.162,28:94:b4:ed:f2:77
27618,강**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1985****,*************,*************,gmail.com,불교,152.252.103.231,f9:03:a1:e9:2f:64
5757,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,yahoo.com,기독교,140.174.217.136,0f:71:2f:12:4a:ff
9842,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,naver.com,기독교,67.4.240.58,ba:e3:71:52:3d:34
17450,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,naver.com,기독교,135.189.15.63,cf:b4:81:ee:55:af
18144,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1985****,*************,*************,naver.com,무교,44.226.98.119,0a:2d:40:7a:b8:dc
19054,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,naver.com,기독교,189.31.188.230,b6:03:5a:f0:71:70
19853,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1985****,*************,*************,naver.com,불교,63.70.27.224,bf:2e:76:67:68:ca
20583,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,yahoo.com,무교,204.221.44.22,ce:47:33:ee:39:7f
