이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관
이**,여성,"[160.0, 170.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,gmail.com,불교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",AB형,1987-*****,*********,*************,gmail.com,무교
이**,여성,"[160.0, 170.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,gmail.com,무교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,daum.net,천주교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,gmail.com,기독교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,naver.com,불교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,yahoo.com,기독교
이**,여성,"[160.0, 170.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,naver.com,무교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,daum.net,무교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,yahoo.com,무교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,daum.net,불교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,gmail.com,기독교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,naver.com,불교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,daum.net,기독교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,daum.net,무교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,naver.com,기독교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,daum.net,무교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,yahoo.com,무교
임**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,yahoo.com,무교
임**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,naver.com,기독교
임**,여성,"[160.0, 170.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,gmail.com,무교
임**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,naver.com,무교
임**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,naver.com,무교
임**,남성,"[170.0, 180.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,daum.net,불교
정**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,daum.net,불교
정**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,yahoo.com,무교
정**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,yahoo.com,무교
정**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,gmail.com,기독교
정**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,naver.com,무교
정**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,gmail.com,무교
정**,여성,"[160.0, 170.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,gmail.com,기독교
정**,남성,"[160.0, 170.0[","[41.2, 84.3[",AB형,1987-*****,*********,*************,naver.com,무교
정**,남성,"[170.0, 180.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,gmail.com,천주교
정**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,naver.com,기독교
정**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,yahoo.com,무교
정**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,gmail.com,불교
정**,남성,"[170.0, 180.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,yahoo.com,불교
조**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,gmail.com,불교
조**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,naver.com,불교
조**,여성,"[160.0, 170.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,daum.net,무교
진**,여성,"[160.0, 170.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,yahoo.com,불교
진**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,daum.net,무교
진**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,yahoo.com,무교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,naver.com,무교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,gmail.com,무교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,naver.com,무교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,yahoo.com,천주교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,gmail.com,기독교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",AB형,1987-*****,*********,*************,naver.com,무교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,daum.net,무교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,naver.com,기독교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,gmail.com,무교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,gmail.com,불교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,gmail.com,무교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,gmail.com,천주교
최**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1987-*****,*********,*************,gmail.com,무교
최**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,yahoo.com,무교
최**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,daum.net,무교
최**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1987-*****,*********,*************,naver.com,불교
최**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1987-*****,*********,*************,daum.net,무교
강**,여성,"[150.0, 160.0[","[41.2, 84.3[",AB형,1988-*****,*********,*************,naver.com,불교
강**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,daum.net,기독교
강**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,불교
김**,여성,"[140.0, 150.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,daum.net,무교
김**,여성,"[140.0, 150.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,gmail.com,불교
김**,여성,"[140.0, 150.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,천주교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,기독교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,gmail.com,기독교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,yahoo.com,불교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,기독교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,gmail.com,무교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,yahoo.com,무교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,무교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,무교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,naver.com,무교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",AB형,1988-*****,*********,*************,daum.net,무교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,기독교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,daum.net,무교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,불교
김**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,daum.net,불교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,naver.com,기독교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,naver.com,불교
김**,여성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,무교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,gmail.com,무교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,무교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,기독교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,gmail.com,무교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,gmail.com,무교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,무교
김**,여성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,naver.com,무교
김**,여성,"[160.0, 170.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,무교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,naver.com,무교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,무교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,무교
김**,여성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,기독교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,무교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,gmail.com,불교
김**,여성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,yahoo.com,천주교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,daum.net,기독교
김**,여성,"[160.0, 170.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,gmail.com,기독교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,무교
김**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,gmail.com,기독교
김**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,무교
김**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,불교
김**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,기독교
김**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,naver.com,기독교
박**,남성,"[150.0, 160.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,yahoo.com,무교
박**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,daum.net,불교
박**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,daum.net,기독교
박**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,gmail.com,기독교
박**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,daum.net,기독교
박**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,yahoo.com,기독교
박**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,yahoo.com,기독교
박**,여성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,gmail.com,불교
박**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,yahoo.com,기독교
박**,남성,"[160.0, 170.0[","[41.2, 84.3[",AB형,1988-*****,*********,*************,yahoo.com,천주교
박**,여성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,daum.net,기독교
박**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,yahoo.com,불교
박**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,daum.net,무교
박**,남성,"[170.0, 180.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,yahoo.com,기독교
박**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,gmail.com,무교
박**,남성,"[170.0, 180.0[","[41.2, 84.3[",AB형,1988-*****,*********,*************,gmail.com,무교
박**,남성,"[170.0, 180.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,불교
박**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,daum.net,무교
박**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,daum.net,불교
박**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,무교
박**,남성,"[170.0, 180.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,yahoo.com,불교
송**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,불교
송**,여성,"[150.0, 160.0[","[41.2, 84.3[",AB형,1988-*****,*********,*************,yahoo.com,무교
송**,남성,"[150.0, 160.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,기독교
유**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,무교
유**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,불교
유**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,yahoo.com,기독교
이**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,gmail.com,무교
이**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,daum.net,불교
이**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,천주교
이**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,천주교
이**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,무교
이**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,yahoo.com,불교
이**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,불교
이**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,gmail.com,불교
이**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,기독교
이**,여성,"[150.0, 160.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,무교
이**,여성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,불교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,yahoo.com,불교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,불교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,불교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,gmail.com,불교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,무교
이**,남성,"[160.0, 170.0[","[41.2, 84.3[",AB형,1988-*****,*********,*************,naver.com,무교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,gmail.com,천주교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,naver.com,불교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,무교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,불교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,천주교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,yahoo.com,무교
이**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,gmail.com,천주교
정**,여성,"[150.0, 160.0[","[41.2, 84.3[",AB형,1988-*****,*********,*************,naver.com,기독교
정**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,naver.com,무교
정**,여성,"[150.0, 160.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,daum.net,무교
정**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,무교
정**,남성,"[160.0, 170.0[","[41.2, 84.3[",AB형,1988-*****,*********,*************,yahoo.com,무교
정**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,천주교
정**,여성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,yahoo.com,무교
정**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,daum.net,무교
조**,여성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,naver.com,무교
조**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,무교
조**,여성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,gmail.com,불교
조**,남성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,naver.com,기독교
최**,남성,"[160.0, 170.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,naver.com,무교
최**,여성,"[160.0, 170.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,naver.com,불교
최**,남성,"[160.0, 170.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,yahoo.com,무교
한**,남성,"[170.0, 180.0[","[41.2, 84.3[",B형,1988-*****,*********,*************,naver.com,불교
한**,남성,"[170.0, 180.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,daum.net,무교
한**,남성,"[170.0, 180.0[","[41.2, 84.3[",O형,1988-*****,*********,*************,gmail.com,불교
한**,남성,"[170.0, 180.0[","[41.2, 84.3[",A형,1988-*****,*********,*************,yahoo.com,불교
강**,여성,"[150.0, 160.0[","[41.2, 84.3[",O형,1989-*****,*********,*************,daum.net,무교
